stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
change climate concern	concerns over climate change	concerns over climate change	4	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
methodology programme soft system	programme through the soft systems methodology	programme through the soft systems methodology	6	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
biodiversity present resource	biodiversity resources present	biodiversity resources present	3	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
biodiversity ecosystem service	biodiversity and ecosystem services	biodiversity and ecosystem services	4	69,4999132764	224,209886797	1636,95559848	20,0	925,0	 
functional group	functional groups	functional groups	2	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
land use-transportation	land use-transportation	land use-transportation	2	31,4727875276	113,967713637	5650,4213959	23,0	65,0	 
land planning use	land use planning	land use planning|&|planning of land use	3	252,185399603	470,34317333	2813,30482543	142,0	1702,0	 
cover land use	land cover and land use	land cover and land use|&|land use and land cover|&|use land cover	5	65,5284896606	191,732492582	1591,81432151	27,0	949,0	 
policy public transport	public transport policy	public transport policy	3	31,7713889264	109,585528805	2607,57471922	16,0	245,0	 
change climate obesity	climate change and obesity	climate change and obesity	4	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
activity outdoor recreational	outdoor recreational activity	outdoor recreational activity	3	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
component primary stakeholder	component of primary stakeholders	component of primary stakeholders	4	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
close integration	closer integration	closer integration	2	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
generation plan	generation of the plans	generation of the plans|&|plans per generation	4	25,1782300221	92,7005915829	4524,62297841	16,0	392,0	 
innovative land public use	Innovative land use and public	Innovative land use and public	5	31,7713889264	109,585528805	2607,57471922	16,0	245,0	 
area overall particular present richness specie	overall richness of species present in a particular area	overall richness of species present in a particular area	9	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
century connection last	last century the connection	last century the connection	4	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
management sustainable	sustainable management	sustainable management	2	40,9146237858	156,101848015	7577,78877551	14,0	203,0	 
land model use	land use model	land use model|&|land use models|&|models of land use	3	43,6856597738	156,513509094	2824,84921464	14,0	74,0	 
conventional method survey	conventional survey methods	conventional survey methods	3	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
biodiversity particular pattern	particular patterns of biodiversity	particular patterns of biodiversity	4	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
ecology global impact	impacts on global ecology	impacts on global ecology	4	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
loss open space	loss of open space	loss of open space|&|open space loss	4	27,7999653106	103,884889339	1993,49331948	12,0	105,0	 
Land management plan water	Land and water management plans	Land and water management plans	5	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
area metropolitan	metropolitan areas	metropolitan areas	2	25,1782300221	96,0626757015	1630,79477965	14,0	120,0	 
account change cover land qualitative	account of the qualitative changes in land cover	account of the qualitative changes in land cover	8	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
biophysical datum	Biophysical data	Biophysical data|&|biophysical data	2	37,7673450331	141,48833597	4547,7736257	15,0	390,0	 
19th century city condition	conditions in 19th century cities	conditions in 19th century cities	5	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
land management practice specific use	specific land uses or land management practices	specific land uses or land management practices	7	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
Land biodiversity relationship use	Land use and biodiversity relationships	Land use and biodiversity relationships	5	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
activity land management planning use water	land use planning and water management activities	land use planning and water management activities	7	23,8285416948	89,0441908621	7884,42054067	12,0	189,0	 
determinant exclusion social	determinant of social exclusion	determinant of social exclusion	4	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
ecosystem service	ecosystem services	ecosystem services	2	26,7518693984	113,886445018	1574,60759201	29,0	953,0	 
methodology soft system	soft systems methodology	soft systems methodology	3	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
conflict insight possible	insight into possible conflicts	insight into possible conflicts	4	23,8285416948	89,0441908621	3608,05564704	12,0	354,0	 
acceptance farmer plan rate	acceptance rate of the plans by farmers	acceptance rate of the plans by farmers	7	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
activity diet physical	physical activity and diet	physical activity and diet	4	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
application model	application of the model	application of the model|&|model application	4	25,1782300221	92,7005915829	7386,94943811	16,0	205,0	 
density home	density of homes	density of homes	3	25,1782300221	92,7005915829	2607,57471922	16,0	245,0	 
factor indirect	indirect factors	indirect factors	2	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
land planning sustainable use	Sustainable land use planning	Sustainable land use planning|&|sustainable land use planning	4	23,8285416948	89,0441908621	2589,03037223	19,0	480,0	 
biodiversity land use	land use and biodiversity	land use and biodiversity	4	79,4284723159	256,239870625	1636,95559848	20,0	925,0	 
change climate level	climate change and the level	climate change and the level	5	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
biodiversity broad perspective value	Broader perspectives on the value of biodiversity	Broader perspectives on the value of biodiversity	7	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
biodiversity objective	biodiversity objectives	biodiversity objectives	2	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
existing modification procedure	modifications in the existing procedures	modifications in the existing procedures	5	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
assessment biodiversity cost loss	assessments of the costs of biodiversity loss	assessments of the costs of biodiversity loss	7	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
local network social	local social networks	local social networks	3	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
community discussion member	discussions between community members	discussions between community members	4	23,8285416948	89,0441908621	3608,05564704	12,0	354,0	 
system transportation	transportation systems	transportation systems|&|transportation system	2	28,3255087748	112,436906598	5894,03851161	12,0	44,0	 
biodiversity component different	different components of biodiversity	different components of biodiversity	4	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
cause effect	cause and effect	cause and effect	3	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
environmental management	environmental management	environmental management	2	25,1782300221	92,7005915829	1685,69770001	16,0	235,0	 
quality spatial	quality and spatial	quality and spatial	3	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
district land level official planning use	district level land use planning officials	district level land use planning officials	6	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
land transportation use	land use and transportation	land use and transportation|&|land use transportation|&|transportation and land use	4	39,714236158	136,981911006	4909,7411334	16,0	54,0	 
factor mental well-being	factors in mental well-being	factors in mental well-being	4	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
decision maker	decision makers	decision makers	2	40,9146237858	130,774091694	1604,07746515	26,0	937,0	 
field-based scenario	scenario and field-based	scenario and field-based	3	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
many way	many ways	many ways	2	33,046426904	112,683088801	1633,10927913	21,0	928,0	 
community mental well-being	mental well-being and community	mental well-being and community	4	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
land regulation use	land use regulations	land use regulations	3	29,7856771185	116,7358096	2575,17052957	10,0	23,0	 
future land plausible use	plausible futures for land use	plausible futures for land use	5	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
planning transportation	transportation planning	transportation planning	2	45,635541915	147,653268466	3738,64414409	27,0	118,0	 
change driver land social use	social drivers of land use change	social drivers of land use change	6	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
context dependent	context dependent	context dependent	2	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
diversity genotype	diversity of genotypes	diversity of genotypes	3	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
land policy use	land use policy	land use policy|&|land use policies|&|policy for land use	3	156,871232824	353,193372297	1695,83316753	61,0	527,0	 
