stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
arrangement institutional	institutional arrangements	institutional arrangements	2	36,1937056567	145,209770811	1764,2063638	23,0	626,0	 
Fire spread	Fire spread	Fire spread	2	31,4727875276	130,668063839	1918,54270837	20,0	116,0	 
fire regime	fire regimes	fire regimes|&|fire regime	2	132,185707616	430,355838512	2217,22564486	49,0	247,0	 
hierarchy network road	hierarchy of the road network	hierarchy of the road network	5	25,8142535027	112,291374387	3152,47100074	13,0	260,0	 
development rural	rural development	rural development	2	44,0619025386	168,109682478	1732,2210248	28,0	652,0	 
heat transfer	heat transfer	heat transfer	2	40,9146237858	174,179268851	1690,29417819	18,0	101,0	 
awareness environmental fire hazard threat	awareness of fire hazard as an environmental threat	awareness of fire hazard as an environmental threat	8	45,6713715817	172,61178845	1764,2063638	23,0	626,0	 
land use-transportation	land use-transportation	land use-transportation	2	25,1782300221	113,514894853	1258,97825829	14,0	37,0	 
content moisture	moisture content	moisture content	2	36,1937056567	165,859903482	2865,12986481	23,0	176,0	 
policy public transport	public transport policy	public transport policy	3	35,7428125422	143,84885268	3394,11344733	18,0	285,0	 
fire growth model	fire growth model	fire growth model	3	25,8142535027	128,271409441	1924,20885216	7,0	61,0	 
fire forest	forest fires	forest fires|&|forest fire|&|fires in the forest	2	88,1238050772	324,45207054	1278,86348278	37,0	196,0	 
hazard land policy potential	Potential hazards of land policy	Potential hazards of land policy	5	33,7571007343	137,786752088	1379,39494509	17,0	476,0	 
innovative land public use	Innovative land use and public	Innovative land use and public	5	35,7428125422	143,84885268	3394,11344733	18,0	285,0	 
agriculturalist particular small-scale	particular small-scale agriculturalists	particular small-scale agriculturalists	3	33,7571007343	137,786752088	1379,39494509	17,0	476,0	 
fire rate spread	fire spread rate	fire spread rate|&|fire spread rates|&|rate of fire spread|&|rate of spread of the fire|&|rate of spread of fire|&|fire rate of spread	3	59,5713542369	236,52723021	2007,04953197	22,0	162,0	 
allocation land	land allocation	land allocation	2	25,1782300221	117,396136128	1570,39292222	12,0	56,0	 
development process	development processes	development processes	2	37,7673450331	149,915875464	1752,56263515	24,0	629,0	 
farmer small-scale	small-scale farmers	small-scale farmers	2	36,1937056567	145,209770811	1764,2063638	23,0	626,0	 
aftermath event fire large-scale	aftermath of large-scale fire events	aftermath of large-scale fire events	5	45,6713715817	172,61178845	1764,2063638	23,0	626,0	 
instrument policy transportation	transportation policies and the instruments	transportation policies and the instruments	5	25,8142535027	112,291374387	3152,47100074	13,0	260,0	 
rate spread	spread rate	spread rate|&|rate of spread|&|spread rates|&|rates of spread	2	149,495740756	477,82841196	3826,00223987	60,0	384,0	 
datum farmer level regional small-scale	regional level data on small-scale farmers	regional level data on small-scale farmers	6	45,6713715817	172,61178845	1764,2063638	23,0	626,0	 
environmental management	environmental management	environmental management	2	29,8991481512	125,668286455	2749,07103765	19,0	311,0	 
accidental fire spread	accidental spread of fire	accidental spread of fire	4	45,6713715817	172,61178845	1764,2063638	23,0	626,0	 
plan transportation	transportation planning	transportation planning	2	31,4727875276	133,984052962	2585,00139675	19,0	60,0	 
approach conservation fire oriented policy	conservation oriented approach of fire policy	conservation oriented approach of fire policy	6	45,6713715817	172,61178845	1764,2063638	23,0	626,0	 
