stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
analysis sensitivity	sensitivity analysis	sensitivity analysis	2	4,72091812914	19,8155330653	137,489518473	3,0	31,0	 
choice model	choice models	choice models	2	4,72091812914	21,7297006449	255,325401196	2,0	12,0	 
route transit	transit route	transit route	2	4,72091812914	21,7297006449	203,816121591	2,0	21,0	 
multicommodity network transportation	multicommodity transportation network	multicommodity transportation network	3	3,9714236158	17,3561869806	151,924308003	2,0	6,0	 
network system	network systems	network systems|&|network system|&|system of networks|&|system network	2	9,44183625827	39,6310661306	388,599488594	8,0	36,0	 
container transportation	containers transportation	containers transportation	2	4,72091812914	25,0019917358	252,702038512	1,0	6,0	 
analysis network	network analysis	network analysis	2	4,72091812914	19,8155330653	155,995186095	3,0	24,0	 
congestion efficient toll	efficient congestion tolls	efficient congestion tolls	3	3,9714236158	20,1089680627	146,535302431	1,0	8,0	 
design system	system design	system design	2	4,72091812914	21,7297006449	212,568418081	3,0	9,0	 
different size	different sizes	different sizes	2	4,72091812914	21,7297006449	447,051231481	2,0	10,0	 
air transportation	air transportation	air transportation	2	11,0154756347	50,7026348381	422,328110741	4,0	19,0	 
city large	largest cities	largest cities|&|largest city	2	4,72091812914	21,7297006449	602,948021675	2,0	6,0	 
network planning transportation	transportation network planning	transportation network planning	3	7,94284723159	34,7123739611	202,165737997	2,0	8,0	 
job resident	residents and jobs	residents and jobs	3	7,86819688189	41,6699862263	134,473396164	1,0	15,0	 
pricing problem	pricing problem	pricing problem	2	4,72091812914	21,7297006449	178,332622684	2,0	10,0	 
degree diversity initial year	degree of diversity in the initial year	degree of diversity in the initial year	7	3,9714236158	20,1089680627	434,560052964	1,0	3,0	 
city growth	city growth	city growth	2	23,6045906457	75,9255923159	774,416369712	10,0	23,0	 
computational result	computational results	computational results	2	4,72091812914	19,8155330653	167,415270706	3,0	18,0	 
choice route	route choice	route choice	2	9,44183625827	39,6310661306	151,044387224	3,0	24,0	 
network topology	network topology	network topology	2	6,29455750551	24,6098794054	261,986075434	4,0	23,0	 
network public transportation	public transportation network	public transportation network	3	9,92855903949	36,5085147462	339,418134876	4,0	13,0	 
layout network transportation	transportation network layout	transportation network layout	3	5,95713542369	26,0342804708	148,72494702	2,0	10,0	 
cost travel	travel cost	travel cost|&|cost of travel	2	6,29455750551	24,6098794054	241,507007393	4,0	21,0	 
network traffic transportation	traffic and transportation network	traffic and transportation network|&|traffic network transportation	4	7,94284723159	34,7123739611	508,866181505	2,0	10,0	 
demand time travel	travel time and travel demand	travel time and travel demand|&|travel demand over time	5	3,9714236158	17,3561869806	122,576431152	2,0	20,0	 
air network transportation	air transportation network	air transportation network	3	3,9714236158	17,3561869806	339,46639137	2,0	5,0	 
decision investment	investment decisions	investment decisions	2	4,72091812914	21,7297006449	147,919170777	2,0	19,0	 
length path	path length	path length	2	4,72091812914	21,7297006449	382,265150773	2,0	7,0	 
network road transportation urban	urban road transportation network	urban road transportation network	4	3,9714236158	20,1089680627	136,836543776	1,0	11,0	 
level low	lower level	lower level	2	7,86819688189	29,0066118621	166,119551399	5,0	41,0	 
demand travel	travel demand	travel demand|&|demand for travel	2	12,589115011	46,4105789793	136,047877764	7,0	59,0	 
numerical result	Numerical results	Numerical results	2	6,29455750551	26,4207107537	132,400232923	3,0	29,0	 
equilibrium problem user	user equilibrium problem	user equilibrium problem	3	3,9714236158	17,3561869806	161,47131456	2,0	22,0	 
city growth model	model of city growth	model of city growth|&|city growth model	4	3,9714236158	17,3561869806	276,589778147	2,0	8,0	 
log n	log n	log n|&|n log	2	4,72091812914	21,7297006449	752,632360068	2,0	7,0	 
city dynamics growth	city growth dynamics	city growth dynamics	3	3,9714236158	17,3561869806	551,774277494	2,0	7,0	 
city growth world	world city growth	world city growth	3	7,94284723159	40,2179361253	217,036438205	1,0	6,0	 
network performance transportation	transportation network performance	transportation network performance|&|performance of a transportation network|&|performance of the transportation network	3	7,94284723159	29,2068117969	286,201769501	4,0	21,0	 
mode transportation	transportation mode	transportation mode|&|transportation modes	2	6,29455750551	24,6098794054	208,722604674	4,0	26,0	 
public transport	public transport	public transport	2	4,72091812914	21,7297006449	226,925548252	2,0	19,0	 
network system transportation	transportation network system	transportation network system|&|transportation network systems	3	11,9142708474	41,1516249872	359,420847001	5,0	21,0	 
level problem upper	upper level problem	upper level problem	3	7,94284723159	31,4918265497	121,672934345	3,0	37,0	 
