stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
large network	large networks	large networks|&|large network	2	6,29455750551	26,3196723483	203,263470049	4,0	19,0	 
network security	network security	network security	2	6,29455750551	26,3196723483	464,760533996	4,0	18,0	 
flow traffic	traffic flows	traffic flows	2	4,72091812914	21,0978777725	287,339564014	3,0	21,0	 
chain design	design chain	design chain	2	4,72091812914	26,284336443	327,808480259	1,0	3,0	 
result simulation	simulation results	simulation results	2	4,72091812914	21,0978777725	274,528724295	3,0	26,0	 
multicommodity network transportation	multicommodity transportation network	multicommodity transportation network	3	3,9714236158	18,4349462207	202,1111274	2,0	7,0	 
network system	network system	network system|&|network systems|&|system network	2	23,6045906457	79,5570955102	602,955900606	16,0	52,0	 
communication network	communication network	communication network|&|network communication	2	6,29455750551	28,1305036967	511,226459301	3,0	7,0	 
analysis network	network analysis	network analysis	2	9,44183625827	37,3726236489	234,104719291	5,0	35,0	 
design system	system design	system design	2	6,29455750551	28,1305036967	249,4818662	4,0	14,0	 
different size	different sizes	different sizes	2	4,72091812914	23,0120453521	499,112078084	2,0	10,0	 
analysis performance	performance analysis	performance analysis	2	4,72091812914	23,0120453521	588,338435448	2,0	8,0	 
flow link	link flows	link flows|&|link and flow|&|link flow	2	7,86819688189	32,8995904354	297,80141318	4,0	32,0	 
network planning transportation	transportation network planning	transportation network planning	3	7,94284723159	36,8698924414	344,068100164	2,0	8,0	 
freight transportation	freight transportation	freight transportation	2	14,1627543874	53,4767600449	180,503566369	7,0	40,0	 
pricing problem	pricing problem	pricing problem	2	4,72091812914	23,0120453521	215,094036304	2,0	13,0	 
information transportation	transportation information	transportation information	2	4,72091812914	23,0120453521	323,637735455	2,0	6,0	 
city growth	city growth	city growth	2	23,6045906457	82,3373158518	1157,80271744	10,0	21,0	 
choice route	route choice	route choice	2	11,0154756347	46,0594266095	220,063806359	4,0	38,0	 
national network rail	national rail network	national rail network	3	3,9714236158	18,4349462207	1449,66941833	2,0	2,0	 
area network	area network	area network	2	18,8836725165	84,39151109	250,592692283	3,0	12,0	 
network public transportation	public transportation network	public transportation network|&|public transportation networks	3	13,8999826553	49,2516200151	426,674031372	6,0	21,0	 
network wireless	wireless networks	wireless networks	2	6,29455750551	30,6827271361	419,300856867	2,0	10,0	 
network traffic transportation	traffic and transportation network	traffic and transportation network|&|traffic network transportation	4	7,94284723159	36,8698924414	406,06956011	2,0	11,0	 
cost travel	travel cost	travel cost|&|cost of travel	2	6,29455750551	26,3196723483	278,210167575	4,0	21,0	 
layout network transportation	transportation network layout	transportation network layout	3	5,95713542369	27,6524193311	171,187451944	2,0	13,0	 
air network transportation	air transportation network	air transportation network|&|air transportation networks	3	5,95713542369	25,2370087725	336,989695656	3,0	15,0	 
network road transportation urban	urban road transportation network	urban road transportation network	4	3,9714236158	21,1877273028	174,166511829	1,0	11,0	 
different mode	different modes	different modes	2	4,72091812914	21,0978777725	212,735466109	3,0	24,0	 
capacity reliability	capacity reliability	capacity reliability	2	9,44183625827	46,0240907042	236,478178874	2,0	21,0	 
level low	lower level	lower level	2	7,86819688189	31,1438530407	231,82272077	5,0	43,0	 
system transportation	transportation system	transportation system|&|transportation systems	2	99,1392807119	221,618706979	336,610434182	40,0	227,0	 
equilibrium problem user	user equilibrium problem	user equilibrium problem	3	3,9714236158	18,4349462207	209,948153048	2,0	25,0	 
network sensor wireless	wireless sensor network	wireless sensor network|&|wireless sensor networks	3	19,857118079	70,3594571644	528,687208914	6,0	35,0	 
network service	service network	service network|&|network service	2	7,86819688189	32,8995904354	353,115651458	4,0	15,0	 
area research	research area	research area|&|area of research	2	4,72091812914	23,0120453521	331,709024921	2,0	5,0	 
city growth model	model of city growth	model of city growth|&|city growth model	4	3,9714236158	18,4349462207	617,015478101	2,0	5,0	 
log n	log n	log n|&|n log	2	4,72091812914	23,0120453521	1208,8796018	2,0	7,0	 
city growth world	world city growth	world city growth	3	7,94284723159	42,3754546056	715,920054014	1,0	3,0	 
network performance transportation	transportation network performance	transportation network performance|&|performance of a transportation network|&|performance of the transportation network	3	7,94284723159	31,3643302772	371,894404066	4,0	22,0	 
capacity network	network capacity	network capacity	2	9,44183625827	42,195755545	180,422325502	3,0	35,0	 
monitor system	monitoring systems	monitoring systems|&|monitoring system|&|system monitoring	2	4,72091812914	21,0978777725	331,331560988	3,0	13,0	 
public transport	public transport	public transport	2	4,72091812914	23,0120453521	423,418976439	2,0	17,0	 
network system transportation	transportation network system	transportation network system|&|transportation network systems	3	7,94284723159	31,3643302772	487,048510125	6,0	28,0	 
air transportation	air transportation	air transportation	2	7,86819688189	32,8995904354	433,175532686	6,0	31,0	 
chain network	chain network	chain network	2	4,72091812914	23,0120453521	531,485415571	2,0	10,0	 
city size	city size	city size	2	7,86819688189	32,8995904354	991,356955468	4,0	15,0	 
planning process	planning process	planning process	2	4,72091812914	23,0120453521	306,590914649	2,0	10,0	 
chain supply	supply chain	supply chain	2	4,72091812914	21,0978777725	523,977401011	3,0	13,0	 
growth population	population growth	population growth	2	4,72091812914	23,0120453521	288,736772911	2,0	2,0	 
level service	service levels	service levels|&|level of service|&|service level	2	7,86819688189	31,1438530407	179,34980171	5,0	40,0	 
network performance	network performance	network performance	2	12,589115011	45,5942771803	255,85061125	7,0	57,0	 
algorithm routing	routing algorithm	routing algorithm	2	4,72091812914	21,0978777725	168,840747348	3,0	9,0	 
constraint equilibrium	equilibrium constraints	equilibrium constraints	2	6,29455750551	30,6827271361	195,113459282	2,0	17,0	 
model programming	programming model	programming model|&|programming models	2	12,589115011	47,5348978177	172,172411218	8,0	92,0	 
mean transport	means of transport	means of transport|&|transport means	3	6,29455750551	28,1305036967	244,450485154	3,0	11,0	 
network structure	network structure	network structure	2	4,72091812914	21,0978777725	286,617181059	3,0	18,0	 
hub transportation	transportation hub	transportation hub	2	4,72091812914	23,0120453521	287,324231562	2,0	9,0	 
control system	control system	control system	2	4,72091812914	26,284336443	522,672745042	1,0	6,0	 
network sensor	sensor network	sensor network|&|sensor networks	2	6,29455750551	26,3196723483	646,742284615	8,0	40,0	 
component network	network components	network components|&|network component|&|components of the network	2	7,86819688189	32,8995904354	251,060177087	4,0	17,0	 
network transport	transport network	transport network	2	6,29455750551	28,1305036967	375,166037248	3,0	21,0	 
network theory	network theory	network theory	2	6,29455750551	30,6827271361	271,100279947	2,0	15,0	 
congestion pricing	congestion pricing	congestion pricing	2	6,29455750551	30,6827271361	242,003158819	2,0	12,0	 
provider service	service providers	service providers|&|service provider	2	7,86819688189	32,8995904354	252,447931862	4,0	23,0	 
application transportation	transportation applications	transportation applications	2	4,72091812914	21,0978777725	325,607509628	3,0	12,0	 
growth rapid	rapid growth	rapid growth	2	4,72091812914	21,0978777725	224,680866908	3,0	17,0	 
assignment traffic	traffic assignment	traffic assignment	2	4,72091812914	21,0978777725	174,497342903	3,0	19,0	 
network technology	network technology	network technology	2	4,72091812914	21,0978777725	203,948750158	3,0	20,0	 
planning transportation	transportation planning	transportation planning	2	12,589115011	49,8301648652	193,725813356	5,0	31,0	 
Euclidean plane	Euclidean plane	Euclidean plane	2	6,29455750551	28,1305036967	1128,98602292	3,0	10,0	 
intelligent system transportation	intelligent transportation system	intelligent transportation system|&|intelligent transportation systems	3	23,8285416948	72,2591189226	545,578354574	10,0	44,0	 
service transportation	transportation services	transportation services|&|transportation service	2	7,86819688189	32,8995904354	211,610301825	4,0	23,0	 
analysis method	analysis method	analysis method	2	4,72091812914	23,0120453521	409,233399952	2,0	15,0	 
model network	network models	network models|&|network model	2	6,29455750551	26,3196723483	182,93852687	4,0	19,0	 
air system transportation	air transportation system	air transportation system|&|air transportation as a system	3	7,94284723159	36,8698924414	334,667634237	2,0	16,0	 
network neural wavelet	wavelet neural network	wavelet neural network	3	5,95713542369	27,6524193311	290,080567295	2,0	8,0	 
quality service	service quality	service quality|&|quality of service	2	6,29455750551	28,1305036967	209,574612063	3,0	14,0	 
equilibrium network transportation	transportation network equilibrium	transportation network equilibrium|&|equilibrium of the transportation network	3	11,9142708474	47,0464954158	365,187631504	4,0	15,0	 
private sector	private sector	private sector	2	4,72091812914	23,0120453521	429,018858774	2,0	10,0	 
economic growth	economic growth	economic growth	2	6,29455750551	28,1305036967	171,372009158	3,0	27,0	 
growth urban	urban growth	urban growth	2	7,86819688189	38,3534089202	266,673327695	2,0	17,0	 
activity centre	activity centres	activity centres	2	4,72091812914	23,0120453521	540,171834224	2,0	17,0	 
land use	land use	land use|&|land uses	2	7,86819688189	32,8995904354	206,411667103	4,0	45,0	 
formulation optimization	optimization formulations	optimization formulations|&|optimization formulation	2	6,29455750551	30,6827271361	197,925122984	2,0	17,0	 
choice model	choice models	choice models	2	4,72091812914	23,0120453521	328,835467201	2,0	15,0	 
development sustainable	sustainable development	sustainable development	2	4,72091812914	23,0120453521	226,849010336	2,0	11,0	 
access point	access point	access point	2	4,72091812914	23,0120453521	396,016738629	2,0	3,0	 
function objective	objective function	objective function	2	4,72091812914	21,0978777725	281,083122421	3,0	20,0	 
growth rate	growth rates	growth rates|&|growth rate	2	6,29455750551	30,6827271361	705,775373418	2,0	9,0	 
population urban	urban population	urban population	2	4,72091812914	23,0120453521	1210,79621122	2,0	6,0	 
network transportation	transportation network	transportation network|&|transportation networks|&|network transportation	2	162,084855767	241,521816062	223,912548478	87,0	495,0	 
network transportation urban	urban transportation network	urban transportation network	3	5,95713542369	25,2370087725	184,724718844	3,0	19,0	 
network road	road network	road network|&|road networks	2	15,7363937638	56,9928464754	232,363246842	7,0	40,0	 
optimization problem	optimization problem	optimization problem	2	6,29455750551	26,3196723483	244,01115183	4,0	31,0	 
city network transportation	city transportation network	city transportation network|&|transportation network of the city	3	7,94284723159	36,8698924414	397,109190286	2,0	11,0	 
efficiency network transportation	transportation network efficiency	transportation network efficiency|&|efficiency of the transportation network	3	9,92855903949	46,0873655518	648,160766438	2,0	10,0	 
model system	system model	system model	2	4,72091812914	21,0978777725	863,772145861	3,0	4,0	 
mode transportation	transportation mode	transportation mode|&|transportation modes	2	7,86819688189	31,1438530407	250,739358464	5,0	35,0	 
public transportation	public transportation	public transportation	2	9,44183625827	46,0240907042	1917,5606532	2,0	4,0	 
