stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
environment urban	urban environment	urban environment|&|environment and the urban|&|urban environments	2	6,29455750551	23,6127836952	220,951021738	4,0	20,0	 
activity urban	urban activity	urban activity|&|urban activities	2	15,7363937638	50,2256248426	345,373637242	7,0	25,0	 
sprawl urban	urban sprawl	urban sprawl	2	9,44183625827	35,4191755428	319,454317956	4,0	19,0	 
activity space	activity spaces	activity spaces	2	7,86819688189	34,9697981038	7106,00056259	2,0	2,0	 
hierarchy network planning transportation urban	urban hierarchy and transportation network planning	urban hierarchy and transportation network planning	6	3,9714236158	19,4798707119	376,541062318	1,0	2,0	 
datum geo-location	geo-location data	geo-location data	2	6,29455750551	32,3388932708	478,587624339	1,0	2,0	 
previous study	previous studies	previous studies	2	4,72091812914	19,0677112827	261,229090543	3,0	16,0	 
copyright holder listserv	listserv without the copyright holder	listserv without the copyright holder	5	3,9714236158	16,7270896298	318,555398978	2,0	23,0	 
future public transportation	future of public transportation	future of public transportation	4	3,9714236158	16,7270896298	283,391745029	2,0	30,0	 
analysis simulation	simulation analysis	simulation analysis|&|analysis and simulation|&|Analysis and simulation	2	4,72091812914	20,9818788623	348,891627631	2,0	11,0	 
growth transportation urban	urban growth and transportation	urban growth and transportation|&|urban transportation growth	4	7,94284723159	33,4541792597	373,735449267	2,0	12,0	 
development transportation urban	urban transportation development	urban transportation development|&|development of urban transportation	3	3,9714236158	16,7270896298	294,305342394	3,0	23,0	 
automobile dominance overall passenger transportation urban	overall dominance of automobiles in urban passenger transportation	overall dominance of automobiles in urban passenger transportation	8	3,9714236158	16,7270896298	283,391745029	2,0	30,0	 
Urban planning transportation	Urban transportation planning	Urban transportation planning	3	3,9714236158	16,7270896298	180,544685579	2,0	19,0	 
system transportation urban	urban transportation systems	urban transportation systems|&|transportation systems and urban	3	9,92855903949	34,9357713694	267,843162156	4,0	22,0	 
design urban	urban design	urban design	2	6,29455750551	27,975838483	225,616308299	2,0	18,0	 
congestion traffic	traffic congestion	traffic congestion	2	6,29455750551	23,6127836952	292,950582874	7,0	63,0	 
energy use	energy use	energy use	2	4,72091812914	20,9818788623	1090,2658253	2,0	4,0	 
cost travel	travel costs	travel costs	2	6,29455750551	27,975838483	420,428564236	2,0	13,0	 
analysis robustness	robustness analysis	robustness analysis	2	4,72091812914	24,2541699531	208,21790648	1,0	8,0	 
comparison direct result	direct comparisons of results	direct comparisons of results	4	3,9714236158	16,7270896298	355,935487805	2,0	25,0	 
analytic finding method	analytic methods and findings	analytic methods and findings	4	3,9714236158	16,7270896298	283,391745029	2,0	30,0	 
form more sustainable	more sustainable forms	more sustainable forms	3	3,9714236158	16,7270896298	282,380594836	2,0	10,0	 
benefit cost	benefits and costs	benefits and costs|&|costs and benefits	3	6,29455750551	25,4236150435	197,953837943	3,0	41,0	 
rail rapid transit	rail rapid transit	rail rapid transit|&|rapid rail transit	3	3,9714236158	16,7270896298	470,766159357	2,0	11,0	 
city distribution size	size distribution of cities	size distribution of cities	4	3,9714236158	19,4798707119	2662,25168776	1,0	2,0	 
demand travel	travel demand	travel demand|&|demand for travel	2	17,3100331402	50,8979262447	158,741834212	11,0	96,0	 
strategy transportation	transportation strategy	transportation strategy	2	4,72091812914	20,9818788623	165,053029867	2,0	12,0	 
area metropolitan	metropolitan area	metropolitan area	2	7,86819688189	27,7602422243	416,956339286	5,0	22,0	 
system urban	urban system	urban system	2	4,72091812914	19,0677112827	208,897645854	3,0	18,0	 
