stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
flow traffic	traffic flow	traffic flow	2	11,0154756347	50,3098209898	988,649878901	4,0	10,0	 
indicator sustainability	sustainability indicators	sustainability indicators	2	4,72091812914	24,8336429436	357,185961539	2,0	16,0	 
analysis sensitivity	sensitivity analysis	sensitivity analysis	2	7,86819688189	35,9355864213	283,86250343	4,0	21,0	 
activity urban	urban activities	urban activities	2	6,29455750551	30,5593004854	339,389432621	3,0	25,0	 
result simulation	simulation results	simulation results|&|results from simulation	2	7,86819688189	35,9355864213	295,489141248	4,0	21,0	 
city development	city development	city development	2	4,72091812914	22,919475364	238,352518362	3,0	17,0	 
development system	system development	system development|&|system under development	2	4,72091812914	24,8336429436	294,117264709	4,0	26,0	 
analysis network	network analysis	network analysis	2	14,1627543874	58,9415528195	1202,54611952	6,0	21,0	 
empirical evidence	empirical evidence	empirical evidence	2	4,72091812914	22,919475364	391,362852211	3,0	12,0	 
dynamics system	system dynamics	system dynamics|&|dynamics of the system	2	22,0309512693	80,4328855172	348,614823037	14,0	100,0	 
environment urban	urban environments	urban environments|&|urban environment	2	12,589115011	52,3924913951	332,384847747	6,0	12,0	 
dynamics urban	urban dynamics	urban dynamics	2	17,3100331402	63,1972671921	249,718134862	10,0	64,0	 
information land system urban	urban land information system	urban land information system	4	5,95713542369	29,9510195701	492,499202301	2,0	9,0	 
network planning	network planning	network planning	2	6,29455750551	33,1115239248	273,431304435	2,0	16,0	 
3D visualization	3D visualization	3D visualization	2	6,29455750551	30,5593004854	553,410240412	3,0	18,0	 
circulation general model	general circulation model	general circulation model	3	7,94284723159	34,429130596	275,492080657	4,0	45,0	 
information model system	information system model	information system model	3	5,95713542369	29,9510195701	235,895934685	2,0	13,0	 
development residential	residential development	residential development	2	6,29455750551	30,5593004854	326,262321431	3,0	32,0	 
resource water	water resources	water resources	2	6,29455750551	30,5593004854	594,651135217	3,0	9,0	 
bi-level model programming	bi-level programming model	bi-level programming model	3	5,95713542369	29,9510195701	482,707148066	2,0	14,0	 
host plant	host plant	host plant|&|plant host	2	6,29455750551	30,5593004854	2327,86635007	3,0	3,0	 
decision spatial support system	spatial decision support system	spatial decision support system	4	5,95713542369	27,5356090115	511,18660493	3,0	19,0	 
time travel	travel time	travel time	2	6,29455750551	33,1115239248	493,648527965	2,0	9,0	 
system transportation	transportation system	transportation system	2	6,29455750551	33,1115239248	280,519444089	2,0	9,0	 
land scheme surface	land surface scheme	land surface scheme	3	5,95713542369	29,9510195701	288,846490673	3,0	40,0	 
system urban	urban system	urban system|&|urban systems	2	18,8836725165	65,4995727292	222,322148049	12,0	82,0	 
Land use	Land use	Land use	2	4,72091812914	22,919475364	294,630259197	3,0	24,0	 
decision support	decision support	decision support|&|Decision support	2	7,86819688189	34,1798490266	535,873582281	9,0	45,0	 
traffic urban	urban traffic	urban traffic	2	6,29455750551	30,5593004854	592,091356378	3,0	5,0	 
condition present-day	present-day conditions	present-day conditions	2	4,72091812914	22,919475364	396,118040366	3,0	28,0	 
area station	station area	station area	2	6,29455750551	33,1115239248	436,300389448	2,0	12,0	 
planning support system	planning support system	planning support system	3	5,95713542369	29,9510195701	246,770072672	2,0	17,0	 
model optimization	optimization model	optimization model|&|model optimization	2	7,86819688189	34,1798490266	397,558427963	5,0	24,0	 
