stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
land rent	land rent	land rent|&|land rents	2	15,7363937638	62,5152241714	270,645460693	5,0	30,0	 
crime wildlife	wildlife crime	wildlife crime	2	20,4573118929	91,719910531	1045,99046382	3,0	11,0	 
environment urban	urban environment	urban environment|&|urban environments	2	22,0309512693	70,1508481558	280,235440856	11,0	60,0	 
metropolitan region	metropolitan region	metropolitan region	2	4,72091812914	21,1661331995	384,623277197	3,0	18,0	 
city structure	city structure	city structure|&|structure of a city|&|structure of cities	2	12,589115011	47,7169122896	249,494512419	6,0	28,0	 
center city	city center	city center	2	4,72091812914	21,1661331995	530,911629225	3,0	19,0	 
parameter structure	structure parameters	structure parameters	2	4,72091812914	23,0803007791	368,302805042	2,0	10,0	 
heat island	heat islands	heat islands|&|heat island	2	6,29455750551	28,2215109326	541,254495502	3,0	21,0	 
analysis regression	regression analyses	regression analyses	2	4,72091812914	21,1661331995	334,03578755	3,0	22,0	 
spatial variation	spatial variation	spatial variation	2	4,72091812914	23,0803007791	313,115940747	2,0	13,0	 
land planning use	land use planning	land use planning	3	9,92855903949	42,2052292199	241,261177464	3,0	11,0	 
public space	public spaces	public spaces|&|public space	2	6,29455750551	28,2215109326	270,898187073	3,0	14,0	 
1980s late	late 1980s	late 1980s	2	4,72091812914	21,1661331995	307,019789218	3,0	28,0	 
expansion land urban	urban land expansion	urban land expansion	3	5,95713542369	27,7385480905	373,95736679	2,0	12,0	 
enforcement law	law enforcement	law enforcement	2	4,72091812914	23,0803007791	601,157649969	2,0	10,0	 
population size	population size	population size	2	7,86819688189	35,2768886658	307,138303865	3,0	16,0	 
development process	development process	development process|&|processes of development|&|development processes	2	6,29455750551	28,2215109326	255,492108818	3,0	15,0	 
dynamics urban	urban dynamics	urban dynamics	2	4,72091812914	23,0803007791	271,876720324	3,0	21,0	 
spatial structure urban	urban spatial structure	urban spatial structure|&|Urban spatial structure|&|urban spatial structures|&|spatial structure and urban	3	97,299878587	180,296327447	470,11938028	35,0	183,0	 
density housing	housing density	housing density	2	6,29455750551	28,2215109326	242,862798369	3,0	26,0	 
influence significant	significant influence	significant influence	2	4,72091812914	21,1661331995	361,240220995	3,0	20,0	 
forest urban	urban forests	urban forests	2	4,72091812914	23,0803007791	333,996447536	2,0	19,0	 
size urban	urban size	urban size	2	4,72091812914	21,1661331995	413,205438575	3,0	13,0	 
bird community	bird communities	bird communities|&|bird community	2	12,589115011	61,5474687442	332,581929756	3,0	34,0	 
system transportation	transportation system	transportation system	2	9,44183625827	39,6160193764	317,886034261	4,0	20,0	 
improvement transportation	transportation improvements	transportation improvements	2	4,72091812914	23,0803007791	345,35279838	2,0	15,0	 
structure traffic	traffic structure	traffic structure	2	7,86819688189	38,4671679651	952,883721614	2,0	12,0	 
area metropolitan	metropolitan areas	metropolitan areas|&|metropolitan area	2	33,046426904	92,8439925453	449,667949091	16,0	69,0	 
system urban	urban system	urban system	2	11,0154756347	43,7606569199	410,490876264	5,0	18,0	 
analysis theoretical	theoretical analysis	theoretical analysis	2	4,72091812914	23,0803007791	331,132272673	2,0	10,0	 
bird community structure	bird community structure	bird community structure|&|structure of the bird community	3	5,95713542369	27,7385480905	348,921599246	2,0	27,0	 
change climate	climate change	climate change	2	7,86819688189	38,4671679651	592,077539021	2,0	3,0	 
spatial structure	spatial structure	spatial structure|&|Spatial structure	2	39,3409844095	103,767804275	522,499219407	19,0	98,0	 
density distribution	density distribution	density distribution	2	4,72091812914	21,1661331995	799,704059355	3,0	8,0	 
agglomeration economy	agglomeration economies	agglomeration economies	2	9,44183625827	37,5091345028	522,918637389	5,0	22,0	 
master plan	master plan	master plan	2	4,72091812914	26,3525918699	456,485952457	1,0	2,0	 
