stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
land rent	land rent	land rent|&|land rents	2	15,7363937638	62,5903383654	383,04514373	7,0	37,0	 
crime wildlife	wildlife crime	wildlife crime	2	20,4573118929	95,5473679354	1074,62351097	3,0	11,0	 
environment urban	urban environment	urban environment|&|urban environments	2	22,0309512693	74,2727253605	279,928859171	11,0	60,0	 
city structure	city structure	city structure|&|structure of a city|&|structure of cities	2	12,589115011	50,0722706923	308,379761135	6,0	30,0	 
center city	city center	city center	2	6,29455750551	27,5883587856	544,204955286	4,0	26,0	 
parameter structure	structure parameters	structure parameters	2	4,72091812914	23,9635601801	318,910921677	2,0	10,0	 
heat island	heat islands	heat islands|&|heat island	2	6,29455750551	29,399190134	580,543005059	3,0	21,0	 
metric spatial	spatial metrics	spatial metrics	2	9,44183625827	47,9271203601	274,984143822	2,0	16,0	 
public space	public spaces	public spaces|&|public space	2	6,29455750551	29,399190134	338,332116446	3,0	13,0	 
gravity model	gravity model	gravity model	2	4,72091812914	23,9635601801	429,146595468	2,0	11,0	 
spatial structure urban	urban spatial structure	urban spatial structure|&|Urban spatial structure|&|urban spatial structures|&|spatial structure and urban	3	97,299878587	198,50063223	451,851241039	35,0	177,0	 
green space urban	urban green spaces	urban green spaces	3	7,94284723159	35,2502490725	304,498497256	3,0	30,0	 
expansion land urban	urban land expansion	urban land expansion	3	7,94284723159	35,2502490725	328,04885421	3,0	19,0	 
population size	population size	population size	2	7,86819688189	36,7489876675	419,501137776	3,0	17,0	 
congestion traffic	traffic congestion	traffic congestion	2	4,72091812914	22,0493926005	398,380025187	3,0	12,0	 
density housing	housing density	housing density	2	6,29455750551	29,399190134	373,095719409	3,0	27,0	 
city model	city model	city model	2	6,29455750551	27,5883587856	561,106506613	4,0	23,0	 
forest urban	urban forests	urban forests	2	4,72091812914	23,9635601801	433,484848937	2,0	19,0	 
bird community	bird communities	bird communities|&|bird community	2	12,589115011	63,9028271469	432,452259962	3,0	33,0	 
demand elasticity housing price	price elasticity of demand for housing	price elasticity of demand for housing	6	5,95713542369	28,8530973629	595,926304756	2,0	13,0	 
system transportation	transportation system	transportation system	2	9,44183625827	41,3825381784	324,335427245	4,0	19,0	 
improvement transportation	transportation improvements	transportation improvements	2	4,72091812914	23,9635601801	361,014498411	2,0	15,0	 
structure traffic	traffic structure	traffic structure	2	7,86819688189	39,9392669668	1266,46279491	2,0	11,0	 
area metropolitan	metropolitan areas	metropolitan areas|&|metropolitan area	2	42,4882631622	117,839200236	269,041876479	20,0	131,0	 
system urban	urban system	urban system	2	11,0154756347	45,8215955223	360,861362832	5,0	20,0	 
analysis theoretical	theoretical analysis	theoretical analysis	2	6,29455750551	29,399190134	292,562873426	3,0	14,0	 
bird community structure	bird community structure	bird community structure|&|structure of the bird community	3	5,95713542369	28,8530973629	461,518237264	2,0	26,0	 
spatial structure	spatial structure	spatial structure|&|Spatial structure	2	40,9146237858	113,474785413	302,274899912	22,0	160,0	 
form functional	functional form	functional form	2	4,72091812914	22,0493926005	277,545775356	3,0	16,0	 
master plan	master plan	master plan	2	6,29455750551	31,9514135734	347,385182324	2,0	8,0	 
land urban value	urban land value	urban land value|&|value of urban land	3	5,95713542369	26,4376868043	390,26050551	3,0	19,0	 
change climate	climate change	climate change	2	7,86819688189	39,9392669668	674,340637886	2,0	3,0	 
form urban	urban form	urban form	2	17,3100331402	68,8493722019	359,087794678	6,0	39,0	 
application model	model application	model application|&|application of the model	2	4,72091812914	22,0493926005	360,267852735	3,0	16,0	 
cost transportation	transportation costs	transportation costs	2	4,72091812914	22,0493926005	356,291390231	3,0	19,0	 
land price	land price	land price|&|land prices|&|price of land	2	28,3255087748	98,1932133692	405,346170446	10,0	62,0	 
analysis model	analysis and modeling	analysis and modeling|&|modeling and analysis|&|analysis model|&|model analysis	3	7,86819688189	34,485448482	319,711566102	4,0	21,0	 
area green	green areas	green areas	2	6,29455750551	29,399190134	360,1851821	3,0	28,0	 
trade wildlife	wildlife trade	wildlife trade|&|WILDLIFE TRADE	2	11,0154756347	55,9149737535	416,698368481	2,0	8,0	 
demand land	land demand	land demand|&|demand for land	2	6,29455750551	29,399190134	419,356887073	3,0	25,0	 
land market urban	urban land market	urban land market|&|urban land markets	3	19,857118079	74,3617172706	370,884846912	6,0	42,0	 
community urban	urban communities	urban communities	2	4,72091812914	23,9635601801	330,034300524	2,0	11,0	 
structure urban	urban structure	urban structure|&|Urban structure|&|urban structures	2	88,1238050772	192,609232634	309,31141548	42,0	258,0	 
heat wave	heat waves	heat waves	2	4,72091812914	23,9635601801	480,327802336	2,0	11,0	 
spatial urban	urban spatial	urban spatial	2	7,86819688189	32,7297110873	313,987429321	5,0	33,0	 
image processing	image processing	image processing	2	4,72091812914	23,9635601801	334,362785076	2,0	18,0	 
article full	Full article	Full article	2	9,44183625827	37,5542030192	875,890970538	6,0	20,0	 
housing market	housing market	housing market|&|housing markets	2	18,8836725165	72,1974750824	447,479879551	7,0	28,0	 
space urban	urban space	urban space	2	6,29455750551	29,399190134	545,813624854	3,0	15,0	 
area suburban	suburban areas	suburban areas	2	4,72091812914	22,0493926005	390,589454027	3,0	15,0	 
model simulation	simulation model	simulation model	2	4,72091812914	23,9635601801	277,440486109	2,0	10,0	 
emission factor	emission factors	emission factors	2	4,72091812914	22,0493926005	1022,44588916	3,0	17,0	 
agglomeration urban	urban agglomeration	urban agglomeration	2	7,86819688189	34,485448482	400,0387877	4,0	9,0	 
consumption energy	energy consumption	energy consumption	2	6,29455750551	31,9514135734	301,174356007	2,0	14,0	 
income tax	income tax	income tax	2	6,29455750551	36,3144683612	388,281946075	1,0	10,0	 
core urban	urban core	urban core	2	6,29455750551	29,399190134	309,943233582	3,0	23,0	 
agricultural land value	value of agricultural land	value of agricultural land|&|agricultural land value	4	7,94284723159	32,9652343197	423,285982007	4,0	30,0	 
expansion urban	urban expansion	urban expansion	2	18,8836725165	72,1974750824	412,409008942	7,0	50,0	 
function land rent	land rent function	land rent function	3	7,94284723159	38,4707964839	306,523068961	2,0	14,0	 
richness species	species richness	species richness	2	15,7363937638	65,4594221747	494,763248367	6,0	55,0	 
trafficking wildlife	wildlife trafficking	wildlife trafficking	2	4,72091812914	23,9635601801	783,142086064	2,0	10,0	 
change land-use	land-use change	land-use change	2	4,72091812914	22,0493926005	298,653688967	3,0	25,0	 
road traffic	road traffic	road traffic	2	4,72091812914	23,9635601801	771,175089788	2,0	12,0	 
forest structure urban	urban forest structure	urban forest structure|&|urban forest structures	3	9,92855903949	48,0884956049	425,471790231	2,0	14,0	 
cover vegetation	vegetation cover	vegetation cover	2	6,29455750551	31,9514135734	346,648743346	2,0	17,0	 
planning urban	urban planning	urban planning	2	12,589115011	48,1316500549	367,694137986	7,0	46,0	 
land value	land value	land value|&|land values	2	18,8836725165	72,1974750824	569,446437441	8,0	38,0	 
housing price	housing price	housing price	2	4,72091812914	23,9635601801	385,78374838	2,0	14,0	 
land price spatial urban	urban land price on land spatial	urban land price on land spatial|&|urban land price and land spatial	6	7,94284723159	43,9763586481	623,655029985	1,0	7,0	 
density population	population density	population density|&|Population density	2	18,8836725165	72,1974750824	370,611080148	8,0	37,0	 
growth structure urban	growth of urban structure	growth of urban structure|&|urban structure and growth|&|urban structure through the growth	4	5,95713542369	26,4376868043	514,027547785	3,0	15,0	 
land tenure	land tenure	land tenure	2	6,29455750551	31,9514135734	278,016133496	2,0	19,0	 
open space	open space	open space	2	7,86819688189	39,9392669668	405,766754201	2,0	4,0	 
economic growth	economic growth	economic growth	2	14,1627543874	58,9134799572	320,786567662	5,0	37,0	 
automata cellular	cellular automata	cellular automata	2	4,72091812914	22,0493926005	341,889140881	3,0	21,0	 
plant species	plant species	plant species	2	11,0154756347	51,4485827344	309,134944611	3,0	25,0	 
growth urban	urban growth	urban growth	2	22,0309512693	72,3557819541	292,697717935	12,0	80,0	 
form spatial	spatial form	spatial form	2	4,72091812914	22,0493926005	413,390036149	3,0	21,0	 
development rapid	rapid development	rapid development	2	4,72091812914	22,0493926005	799,124397167	3,0	14,0	 
green space	green space	green space|&|green spaces	2	20,4573118929	81,367439875	338,616226131	6,0	51,0	 
land management	land management	land management	2	6,29455750551	29,399190134	279,562801358	3,0	19,0	 
aerial photograph	aerial photographs	aerial photographs	2	4,72091812914	22,0493926005	399,770654716	3,0	18,0	 
system transit	transit system	transit system	2	6,29455750551	29,399190134	410,851957466	3,0	10,0	 
structure type urban	urban structure types	urban structure types	3	11,9142708474	46,7892587713	524,270626888	5,0	35,0	 
land policy	land policy	land policy	2	6,29455750551	31,9514135734	365,755773297	2,0	16,0	 
optimization structure traffic	traffic structure optimization	traffic structure optimization	3	5,95713542369	28,8530973629	1726,4714156	2,0	11,0	 
policy transportation	transportation policies	transportation policies	2	6,29455750551	31,9514135734	373,101526198	2,0	17,0	 
metropolitan spatial structure	metropolitan spatial structure	metropolitan spatial structure	3	5,95713542369	26,4376868043	794,109023039	3,0	15,0	 
agglomeration economy	agglomeration economies	agglomeration economies	2	12,589115011	50,0722706923	623,396538147	6,0	29,0	 
air quality	air quality	air quality	2	7,86819688189	39,9392669668	679,558477503	2,0	11,0	 
model regression	regression model	regression model	2	7,86819688189	32,7297110873	534,631970321	5,0	27,0	 
property right	property rights	property rights	2	7,86819688189	36,7489876675	331,708177019	3,0	13,0	 
mode transportation	transportation modes	transportation modes	2	6,29455750551	29,399190134	318,352893699	3,0	12,0	 
distribution spatial	spatial distribution	spatial distribution	2	7,86819688189	32,7297110873	391,41732763	5,0	36,0	 
image satellite	satellite images	satellite images	2	9,44183625827	37,5542030192	301,199286531	6,0	42,0	 
Chinese city	Chinese cities	Chinese cities	2	11,0154756347	48,2796278748	274,111545111	4,0	24,0	 
rate tax	tax rate	tax rate	2	7,86819688189	39,9392669668	339,783332011	2,0	14,0	 
function land value	land value function	land value function|&|land value functions	3	11,9142708474	57,7061947258	595,926304756	2,0	13,0	 
geographic information system	geographic information systems	geographic information systems|&|geographic information system	3	5,95713542369	26,4376868043	288,676664113	3,0	22,0	 
model surface	surface model	surface model	2	4,72091812914	22,0493926005	301,050379013	3,0	27,0	 
