stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
complex network	complex networks	complex networks	2	3,14727875276	14,9687571863	302,95388237	2,0	8,0	 
access control	access control	access control	2	4,72091812914	25,7254268704	683,334792477	1,0	1,0	 
good tool	better tools	better tools	2	3,14727875276	14,9687571863	145,498585073	2,0	22,0	 
network site	network sites	network sites	2	6,29455750551	29,9375143727	307,434874629	2,0	9,0	 
network user	network users	network users	2	4,72091812914	22,4531357795	914,323730776	2,0	3,0	 
people young	young people	young people	2	3,14727875276	17,1502845802	409,202431907	1,0	1,0	 
reading substitute	substitute for reading	substitute for reading	3	3,14727875276	14,9687571863	145,498585073	2,0	22,0	 
analysis network	network analysis	network analysis|&|Network analysis|&|analysis network	2	25,1782300221	79,2272595252	233,461060888	21,0	69,0	 
determination fate	fate determination	fate determination	2	3,14727875276	17,1502845802	622,236813662	1,0	3,0	 
equity health	health equity	health equity	2	4,72091812914	22,4531357795	409,202431907	2,0	1,0	 
anything datum network social	anything about social network data	anything about social network data	5	7,94284723159	30,4239764668	82,2390388377	4,0	47,0	 
measure network	network measures	network measures	2	4,72091812914	22,4531357795	278,716615246	2,0	7,0	 
friendship network	friendship networks	friendship networks	2	3,14727875276	14,9687571863	167,843803389	2,0	6,0	 
concept familiar method more	concepts of more familiar methods	concepts of more familiar methods	5	7,94284723159	30,4239764668	82,2390388377	4,0	47,0	 
language specialized	specialized language	specialized language	2	6,29455750551	25,5744595848	82,2390388377	4,0	47,0	 
network planning	network planning	network planning	2	11,0154756347	52,3906501522	182,930491687	2,0	2,0	 
choice route	route choices	route choices|&|route choice	2	4,72091812914	20,5389681999	348,208555013	3,0	9,0	 
analyst network	network analysts	network analysts	2	6,29455750551	27,3852909332	47,4650233701	3,0	26,0	 
model network	network modeling	network modeling	2	3,14727875276	17,1502845802	570,489070726	1,0	2,0	 
Polycentric region urban	Polycentric urban regions	Polycentric urban regions	3	3,9714236158	20,7175503976	287,283203632	1,0	2,0	 
business firm service	business service firms	business service firms	3	3,9714236158	17,9647693155	267,384113723	2,0	10,0	 
algorithm network	network algorithms	network algorithms	2	3,14727875276	17,1502845802	170,233209813	1,0	4,0	 
researcher statistical	researchers and statistical	researchers and statistical	3	6,29455750551	25,5744595848	82,2390388377	4,0	47,0	 
area network	area network	area network	2	3,14727875276	17,1502845802	2054,00048638	1,0	1,0	 
city more network	more network cities	more network cities|&|network of cities more	3	3,9714236158	17,9647693155	374,097671092	2,0	5,0	 
due information overabundance	overabundance of information due	overabundance of information due	4	3,9714236158	17,9647693155	145,498585073	2,0	22,0	 
network online social	online social networks	online social networks	3	7,94284723159	32,7089912195	500,127607817	3,0	5,0	 
gene network	gene network	gene network	2	4,72091812914	22,4531357795	2054,00048638	2,0	1,0	 
context information retrieval system	context of information retrieval systems	context of information retrieval systems	5	3,9714236158	20,7175503976	89,2171508945	1,0	8,0	 
network road transportation urban	urban road transportation network	urban road transportation network	4	3,9714236158	20,7175503976	197,0726819	1,0	5,0	 
reader research scholarly	Readers of scholarly research	Readers of scholarly research	4	3,9714236158	17,9647693155	145,498585073	2,0	22,0	 
analyst network social	Social network analysts	Social network analysts	3	3,9714236158	17,9647693155	37,4380218264	2,0	21,0	 
analysis network social	social network analysis	social network analysis|&|Social network analysis	3	41,6999479659	107,485725851	192,854727461	14,0	52,0	 
capacity network	network capacity	network capacity	2	4,72091812914	25,7254268704	265,033391826	1,0	4,0	 
city world	world cities	world cities|&|cities around the world	2	4,72091812914	20,5389681999	309,013830123	3,0	8,0	 
alcohol behavior consumption	alcohol consumption behavior	alcohol consumption behavior	3	7,94284723159	41,4351007952	316,797841532	1,0	4,0	 
cordon pricing	cordon pricing	cordon pricing	2	6,29455750551	34,3005691605	132,045549387	1,0	4,0	 
network optimization problem	network optimization problems	network optimization problems	3	7,94284723159	35,929538631	255,793013487	2,0	6,0	 
more research scholar	more research from more scholars	more research from more scholars	5	3,9714236158	17,9647693155	145,498585073	2,0	22,0	 
evolution network	network evolution	network evolution	2	3,14727875276	14,9687571863	158,272410875	2,0	2,0	 
organ pineal	pineal organ	pineal organ	2	6,29455750551	34,3005691605	1026,00097276	1,0	1,0	 
combinatorial concept important optimization	important concept in combinatorial optimization	important concept in combinatorial optimization	5	3,9714236158	17,9647693155	673,385862516	2,0	6,0	 
exchange knowledge	knowledge exchange	knowledge exchange|&|exchange of knowledge	2	6,29455750551	29,9375143727	262,453058162	2,0	6,0	 
land management	land management	land management	2	4,72091812914	20,5389681999	369,156529507	3,0	11,0	 
computer network	computer networks	computer networks	2	6,29455750551	29,9375143727	204,027037559	2,0	5,0	 
network structure	network structures	network structures|&|network structure|&|structure networks	2	12,589115011	44,1038516534	186,380394773	7,0	27,0	 
project source	source project	source project	2	4,72091812914	25,7254268704	137,61651965	1,0	3,0	 
community local	local communities	local communities	2	3,14727875276	14,9687571863	1032,3309958	2,0	3,0	 
network such	networks such	networks such|&|such networks	2	4,72091812914	22,4531357795	209,487618522	2,0	6,0	 
analysis approach network social	social network analysis approach	social network analysis approach	4	3,9714236158	17,9647693155	176,736480062	2,0	9,0	 
model network social	social network models	social network models	3	3,9714236158	20,7175503976	39,7817793875	1,0	3,0	 
cloud private virtual	virtual private clouds	virtual private clouds	3	3,9714236158	20,7175503976	409,202431907	1,0	1,0	 
capital social	social capital	social capital	2	14,1627543874	57,5425340659	213,354461948	4,0	15,0	 
activity stewardship	stewardship activities	stewardship activities	2	3,14727875276	17,1502845802	222,602924183	1,0	4,0	 
array conventional datum rectangular	conventional rectangular data array	conventional rectangular data array	4	7,94284723159	30,4239764668	82,2390388377	4,0	47,0	 
networking social	social networking	social networking	2	4,72091812914	20,5389681999	167,758907243	3,0	5,0	 
cell division	cell division	cell division	2	4,72091812914	22,4531357795	622,236813662	2,0	3,0	 
replaced-dns undirected vertices	vertices of an undirected replaced-dns	vertices of an undirected replaced-dns	5	3,9714236158	17,9647693155	673,385862516	2,0	6,0	 
network optimization transportation	transportation network optimization	transportation network optimization	3	3,9714236158	17,9647693155	291,141218221	2,0	9,0	 
economy global	global economy	global economy	2	4,72091812914	20,5389681999	259,18834347	3,0	8,0	 
network urban	urban network	urban network|&|urban networks	2	12,589115011	46,0444722908	438,146920491	6,0	12,0	 
system transport	transport systems	transport systems	2	6,29455750551	27,3852909332	570,327835751	3,0	3,0	 
datum network	network data	network data	2	17,3100331402	56,2925349413	68,9256455328	11,0	75,0	 
growth practice principle smart	smart growth principles into practice	smart growth principles into practice	5	3,9714236158	17,9647693155	193,862732382	2,0	18,0	 
science social	social sciences	social sciences	2	6,29455750551	27,3852909332	209,248629635	3,0	12,0	 
network social	social networks	social networks|&|network social|&|social network|&|Social networks	2	48,7828206677	122,191372306	271,130829952	22,0	67,0	 
expression gene	gene expression	gene expression	2	4,72091812914	22,4531357795	2054,00048638	2,0	1,0	 
100-page ongoing primer series	100-page primer from the ongoing series	100-page primer from the ongoing series	6	3,9714236158	17,9647693155	193,862732382	2,0	18,0	 
relationship social	social relationships	social relationships|&|social relationship	2	6,29455750551	25,5744595848	130,396301058	4,0	23,0	 
demand space use	demand for space use	demand for space use	4	3,9714236158	20,7175503976	250,709247309	1,0	5,0	 
datum different way	data in a different way	data in a different way	5	7,94284723159	30,4239764668	82,2390388377	4,0	47,0	 
certain connectivity requirement	certain connectivity requirements	certain connectivity requirements	3	3,9714236158	17,9647693155	673,385862516	2,0	6,0	 
content structure	structure and contents	structure and contents	3	6,29455750551	25,5744595848	82,2390388377	4,0	47,0	 
datum network social	social network data	social network data	3	11,9142708474	40,805143583	78,816296527	7,0	59,0	 
area interdisciplinary subject	interdisciplinary subject areas	interdisciplinary subject areas	3	3,9714236158	17,9647693155	145,498585073	2,0	22,0	 
city network	city network	city network|&|network city	2	11,0154756347	42,2972719209	387,343380458	5,0	17,0	 
relationship social structure	social structure of relationships	social structure of relationships|&|structure of social relationships	4	3,9714236158	17,9647693155	122,161611886	2,0	11,0	 
social structure	social structure	social structure|&|social structures	2	7,86819688189	31,9680744811	232,75066687	4,0	16,0	 
network social theory	social network theory	social network theory	3	5,95713542369	26,9471539732	127,851585592	2,0	11,0	 
land use	land use	land use	2	6,29455750551	25,5744595848	375,233852217	4,0	11,0	 
connectivity pair vertices	connectivity between each pair of vertices	connectivity between each pair of vertices	6	3,9714236158	17,9647693155	673,385862516	2,0	6,0	 
choice realistic route traveler	realistic traveler route choices	realistic traveler route choices	4	3,9714236158	20,7175503976	265,033391826	1,0	4,0	 
computer science	computer science	computer science	2	6,29455750551	29,9375143727	224,12877905	2,0	6,0	 
content observation set	contents of the sets of observations	contents of the sets of observations	6	7,94284723159	30,4239764668	82,2390388377	4,0	47,0	 
social ty	social ties	social ties	2	3,14727875276	14,9687571863	261,327992943	2,0	6,0	 
rotation surface	surface rotations	surface rotations	2	3,14727875276	17,1502845802	2054,00048638	1,0	1,0	 
equilibrium user	user equilibrium	user equilibrium	2	9,44183625827	44,906271559	291,141218221	2,0	9,0	 
network transportation	transportation network	transportation network	2	12,589115011	51,1489191697	452,099272926	5,0	17,0	 
network transportation urban	urban transportation network	urban transportation network	3	3,9714236158	17,9647693155	348,208555013	2,0	9,0	 
effect network	network effects	network effects|&|Network Effects	2	9,44183625827	38,3616893773	548,092031986	4,0	9,0	 
concept idea	ideas and concepts	ideas and concepts	3	6,29455750551	25,5744595848	82,2390388377	4,0	47,0	 
build component trust	trust building components	trust building components	3	3,9714236158	20,7175503976	340,669584955	1,0	1,0	 
capital network social	network social capital	network social capital	3	15,8856944632	65,4179824391	216,792676799	3,0	12,0	 
area urban	urban areas	urban areas|&|urban area	2	9,44183625827	34,5333542181	361,788371249	6,0	11,0	 
computer knowledge science	computer science knowledge	computer science knowledge	3	5,95713542369	31,0763255964	174,546605669	1,0	4,0	 
behaviour network	network behaviour	network behaviour	2	6,29455750551	34,3005691605	570,489070726	1,0	2,0	 
definition innovation simple	simple definition of innovation	simple definition of innovation	4	3,9714236158	17,9647693155	145,498585073	2,0	22,0	 
element growth smart	elements of smart growth	elements of smart growth	4	3,9714236158	17,9647693155	193,862732382	2,0	18,0	 
cross-sectional research survey	cross-sectional survey research	cross-sectional survey research	3	7,94284723159	30,4239764668	82,2390388377	4,0	47,0	 
point time	time points	time points|&|time point	2	4,72091812914	25,7254268704	316,797841532	1,0	4,0	 
