stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
crime wildlife	wildlife crime	wildlife crime	2	20,4573118929	104,638198921	1315,44911843	3,0	8,0	 
city structure	city structure	city structure|&|structure of cities|&|structure of a city	2	12,589115011	55,6666282221	353,462974198	6,0	26,0	 
richness species	species richness	species richness	2	20,4573118929	84,5730689787	365,215624196	10,0	74,0	 
land structure urban use	urban land use structure	urban land use structure|&|structure of urban land use	4	23,8285416948	126,001329305	325,827998405	2,0	11,0	 
analysis regression	regression analysis	regression analysis|&|regression analyses	2	9,44183625827	41,7499711666	257,986248447	6,0	21,0	 
bird forest	forest birds	forest birds|&|forest bird	2	12,589115011	64,3927377977	238,008950012	3,0	27,0	 
spatial variation	spatial variations	spatial variations|&|spatial variation	2	12,589115011	55,6666282221	251,888876878	6,0	53,0	 
form sustainable urban	sustainable urban form	sustainable urban form	3	5,95713542369	31,5003323262	445,194803517	2,0	8,0	 
empirical evidence	empirical evidence	empirical evidence	2	9,44183625827	41,7499711666	331,724186588	6,0	30,0	 
area size	area size	area size|&|size of the area	2	7,86819688189	37,9819219381	219,03816126	4,0	44,0	 
public space	public spaces	public spaces|&|public space	2	12,589115011	55,6666282221	306,715765955	6,0	22,0	 
carbon storage	carbon storage	carbon storage	2	11,0154756347	60,8100365921	437,294991236	2,0	6,0	 
Urban growth	Urban growth	Urban growth	2	12,589115011	53,7260075847	247,099253812	7,0	49,0	 
city large	large cities	large cities|&|largest cities|&|larger cities	2	14,1627543874	58,550586216	311,689430877	8,0	38,0	 
biodiversity conservation	biodiversity conservation	biodiversity conservation|&|conservation of biodiversity	2	7,86819688189	37,9819219381	237,071653572	4,0	27,0	 
green space urban	urban green space	urban green space|&|urban green spaces|&|green spaces and urban	3	150,9140974	379,585694451	306,202219215	35,0	265,0	 
behaviour travel	travel behaviour	travel behaviour	2	11,0154756347	53,1746907134	218,40387946	4,0	21,0	 
life quality	quality of life	quality of life	3	6,29455750551	30,3855375505	316,987214071	4,0	27,0	 
spatial structure urban	urban spatial structure	urban spatial structure|&|urban spatial structures|&|spatial structure and urban	3	109,214149434	247,632957776	496,853255621	48,0	179,0	 
space syntax	space syntax	space syntax	2	11,0154756347	60,8100365921	256,297247729	2,0	8,0	 
difference index vegetation	difference vegetation index	difference vegetation index	3	5,95713542369	29,0849217676	255,971335266	3,0	29,0	 
influence significant	significant influence	significant influence	2	6,29455750551	30,3855375505	256,871278696	4,0	33,0	 
forest urban	urban forest	urban forest|&|urban forests	2	14,1627543874	65,2071321782	297,848115131	5,0	23,0	 
size urban	urban size	urban size|&|size and urban	2	14,1627543874	58,550586216	449,800148565	8,0	31,0	 
effect spillover	spillover effect	spillover effect|&|spillover effects	2	6,29455750551	30,3855375505	301,178802251	4,0	18,0	 
