stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
crime wildlife	wildlife crime	wildlife crime	2	20,4573118929	104,110919426	1350,38163533	3,0	8,0	 
21st century	21st century	21st century	2	7,86819688189	36,0233847376	209,725032243	5,0	30,0	 
city structure	city structure	city structure|&|structure of cities|&|structure of a city	2	12,589115011	55,3421485327	391,962367559	6,0	24,0	 
center city	city center	city center|&|center of the city	2	12,589115011	55,3421485327	243,247376031	6,0	28,0	 
land structure urban use	urban land use structure	urban land use structure|&|structure of urban land use	4	23,8285416948	125,387157633	300,482454567	2,0	13,0	 
heat island	heat islands	heat islands|&|heat island	2	11,0154756347	50,4327386326	214,533353895	5,0	32,0	 
analysis regression	regression analysis	regression analysis|&|regression analyses	2	9,44183625827	41,5066113995	304,855479876	6,0	21,0	 
bird forest	forest birds	forest birds|&|forest bird	2	12,589115011	64,0682581083	247,711919509	3,0	26,0	 
landscape metric	landscape metrics	landscape metrics	2	22,0309512693	90,510850213	236,474436523	8,0	80,0	 
spatial variation	spatial variations	spatial variations|&|spatial variation	2	12,589115011	55,3421485327	288,599334935	6,0	51,0	 
form sustainable urban	sustainable urban form	sustainable urban form	3	5,95713542369	31,3467894083	446,712318966	2,0	8,0	 
empirical evidence	empirical evidence	empirical evidence	2	9,44183625827	41,5066113995	316,562903311	6,0	30,0	 
public space	public spaces	public spaces|&|public space	2	12,589115011	55,3421485327	296,114772063	6,0	22,0	 
carbon storage	carbon storage	carbon storage	2	11,0154756347	60,5261168639	373,815061906	2,0	7,0	 
city large	large cities	large cities|&|largest cities|&|larger cities	2	14,1627543874	58,1855465655	243,999805105	8,0	37,0	 
biodiversity conservation	biodiversity conservation	biodiversity conservation|&|conservation of biodiversity	2	7,86819688189	37,7791221323	242,560581826	4,0	25,0	 
green space urban	urban green space	urban green space|&|urban green spaces|&|Urban green space|&|Urban green spaces	3	144,956961977	385,493885833	360,120777519	30,0	204,0	 
access green space	green space access	green space access	3	5,95713542369	31,3467894083	221,282718693	2,0	12,0	 
development land	land development	land development	2	6,29455750551	32,0341290542	236,549517499	3,0	20,0	 
population size	population size	population size	2	14,1627543874	68,0024198381	288,135638265	4,0	21,0	 
spatial structure urban	urban spatial structure	urban spatial structure|&|Urban spatial structure|&|urban spatial structures|&|spatial structure and urban	3	125,099843898	268,78229842	445,930436464	51,0	197,0	 
space syntax	space syntax	space syntax	2	11,0154756347	60,5261168639	241,76862464	2,0	8,0	 
influence significant	significant influence	significant influence	2	6,29455750551	30,2232977058	220,438479245	4,0	34,0	 
settlement urban	urban settlements	urban settlements|&|urban settlement	2	7,86819688189	36,0233847376	241,527823152	5,0	20,0	 
size urban	urban size	urban size|&|Urban size|&|size and urban	2	18,8836725165	73,3669590068	481,856773804	10,0	33,0	 
effect spillover	spillover effect	spillover effect|&|spillover effects	2	6,29455750551	30,2232977058	374,318590041	4,0	16,0	 
bird community	bird communities	bird communities|&|bird community	2	11,0154756347	56,0597258448	317,321584766	4,0	38,0	 
city distribution size	city size distributions	city size distributions|&|size distribution of cities|&|size distribution of the cities	3	5,95713542369	31,3467894083	410,242902136	4,0	23,0	 
increase large population	large population increase	large population increase	3	5,95713542369	31,3467894083	333,722851185	2,0	12,0	 
system transportation	transportation system	transportation system	2	9,44183625827	45,3349465587	353,44170884	4,0	12,0	 
structure traffic	traffic structure	traffic structure	2	7,86819688189	43,232940617	1021,34569617	2,0	10,0	 
area metropolitan	metropolitan areas	metropolitan areas|&|metropolitan area	2	47,2091812914	144,096439733	222,985818426	23,0	112,0	 
big city	big cities	big cities|&|big city	2	6,29455750551	30,2232977058	303,316555636	4,0	24,0	 
change cover land	land cover change	land cover change	3	7,94284723159	41,7957192111	211,273430251	2,0	17,0	 
change climate risk	climate change risks	climate change risks	3	5,95713542369	31,3467894083	755,451769548	2,0	6,0	 
forest urban	urban forest	urban forest|&|urban forests	2	12,589115011	60,4465954116	328,88640084	4,0	20,0	 
