stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
complex network	complex networks	complex networks	2	4,72091812914	21,6793168355	435,742748212	3,0	13,0	 
network security	network security	network security	2	4,72091812914	23,5934844151	432,145160532	2,0	1,0	 
environment urban	urban environments	urban environments	2	6,29455750551	27,0949244323	580,952494205	4,0	10,0	 
network street	street network	street network|&|street networks	2	7,86819688189	39,3224740252	1176,63886986	2,0	5,0	 
network system urban	urban network system	urban network system	3	3,9714236158	18,924075827	308,963024906	2,0	10,0	 
analysis network	network analysis	network analysis|&|analysis network	2	20,4573118929	69,3136591186	439,495171355	12,0	43,0	 
land planning use	land use planning	land use planning	3	9,92855903949	47,3101895676	215,698989929	2,0	11,0	 
datum different way	data in a different way	data in a different way	5	3,9714236158	18,924075827	312,876233973	2,0	25,0	 
range statistical technique	range of statistical techniques	range of statistical techniques	4	3,9714236158	18,924075827	203,605322086	2,0	30,0	 
equity health	health equity	health equity	2	4,72091812914	23,5934844151	1517,50065811	2,0	1,0	 
anything datum network social	anything about social network data	anything about social network data	5	3,9714236158	18,924075827	312,876233973	2,0	25,0	 
city large	large cities	large cities	2	4,72091812914	21,6793168355	206,554395826	3,0	13,0	 
concept familiar method more	concepts of more familiar methods	concepts of more familiar methods	5	3,9714236158	18,924075827	312,876233973	2,0	25,0	 
city network world	world city network	world city network|&|world city networks	3	109,214149434	214,245465685	181,534951923	34,0	257,0	 
network planning	network planning	network planning	2	11,0154756347	55,0514636353	299,83449526	2,0	5,0	 
choice route	route choices	route choices|&|route choice	2	6,29455750551	27,0949244323	383,951113722	4,0	13,0	 
business firm service	business service firms	business service firms	3	3,9714236158	18,924075827	184,41408039	2,0	17,0	 
business service	business service	business service|&|business services|&|services business	2	6,29455750551	27,0949244323	161,960288857	6,0	37,0	 
gene network	gene network	gene network	2	4,72091812914	23,5934844151	3037,00032906	2,0	1,0	 
public transport urban	urban public transport	urban public transport|&|public transport and the urban	3	3,9714236158	18,924075827	298,978432229	2,0	14,0	 
network road transportation urban	urban road transportation network	urban road transportation network	4	3,9714236158	21,6768569091	253,960179555	1,0	4,0	 
system transportation	transportation system	transportation system|&|transportation systems	2	7,86819688189	32,1129181458	194,435264958	5,0	38,0	 
study urban	urban studies	urban studies	2	6,29455750551	28,9057557807	227,52979985	3,0	14,0	 
connectivity global loss	loss of global connectivity	loss of global connectivity	4	3,9714236158	18,924075827	203,605322086	2,0	30,0	 
critical role	critical role	critical role|&|critical roles	2	6,29455750551	27,0949244323	162,838324305	4,0	28,0	 
analysis tool	analysis tools	analysis tools	2	4,72091812914	23,5934844151	522,369554932	2,0	5,0	 
analysis network social	social network analysis	social network analysis	3	7,94284723159	32,3425894899	387,051066498	4,0	12,0	 
different way	different ways	different ways|&|different way	2	4,72091812914	21,6793168355	227,633705375	5,0	40,0	 
change land use	land use change	land use change	3	7,94284723159	34,6276042426	225,126141993	3,0	18,0	 
development strategy	development strategy	development strategy	2	4,72091812914	23,5934844151	397,477220775	2,0	2,0	 
public transport	public transport	public transport	2	4,72091812914	21,6793168355	262,829843789	3,0	24,0	 
network power	network power	network power|&|power network	2	9,44183625827	40,6423866485	160,775272503	4,0	24,0	 
city connectivity general network rise world	general rise of connectivity in the world city network	general rise of connectivity in the world city network	9	3,9714236158	18,924075827	203,605322086	2,0	30,0	 
security tenure	tenure security	tenure security|&|security of tenure	2	4,72091812914	23,5934844151	159,738949194	2,0	4,0	 
city world	world city	world city|&|world cities|&|cities across the world|&|cities around the world	2	34,6200662803	101,028481712	179,552694601	37,0	269,0	 
network theory	network theory	network theory	2	4,72091812914	23,5934844151	285,322477746	2,0	10,0	 
building component trust	trust building components	trust building components	3	3,9714236158	21,6768569091	214,927741367	1,0	4,0	 
change climate	climate change	climate change	2	4,72091812914	23,5934844151	216,690639806	2,0	15,0	 
form urban	urban form	urban form	2	6,29455750551	31,4579792202	216,580580615	2,0	8,0	 
connectivity global	global connectivities	global connectivities|&|global connectivity	2	6,29455750551	28,9057557807	189,242122025	3,0	37,0	 
land type use	land use types	land use types	3	3,9714236158	18,924075827	289,876186134	2,0	7,0	 
building security	security building	security building	2	4,72091812914	26,865775506	214,927741367	1,0	4,0	 
organ pineal	pineal organ	pineal organ	2	6,29455750551	35,821034008	3037,00032906	1,0	1,0	 
network performance	network performance	network performance	2	4,72091812914	23,5934844151	246,626509693	2,0	14,0	 
combinatorial concept important optimization	important concept in combinatorial optimization	important concept in combinatorial optimization	5	3,9714236158	18,924075827	671,339256334	2,0	6,0	 
design network	network design	network design	2	7,86819688189	39,3224740252	357,774255529	2,0	9,0	 
land management	land management	land management	2	9,44183625827	38,5355017749	425,343904652	5,0	23,0	 
model programming	programming model	programming model	2	4,72091812914	23,5934844151	655,444419298	2,0	8,0	 
land transportation use	transportation and land use	transportation and land use|&|land use and transportation	4	3,9714236158	18,924075827	314,262673265	2,0	9,0	 
network structure	network structure	network structure|&|network structures|&|structure networks	2	14,1627543874	55,221077234	657,66408813	6,0	26,0	 
city master plan	city master plan	city master plan	3	3,9714236158	21,6768569091	166,42058623	1,0	9,0	 
Chinese city network	Chinese city networks	Chinese city networks	3	3,9714236158	21,6768569091	187,365691452	1,0	9,0	 
efficient use	efficient use	efficient use	2	4,72091812914	21,6793168355	203,71609165	3,0	21,0	 
network spatial	network spatial	network spatial|&|spatial network	2	6,29455750551	28,9057557807	354,19737268	3,0	10,0	 
city network power world	power in world city networks	power in world city networks	5	3,9714236158	18,924075827	288,940645141	2,0	10,0	 
city level regional	city level and the regional	city level and the regional	5	3,9714236158	18,924075827	203,605322086	2,0	30,0	 
array conventional datum rectangular	conventional rectangular data array	conventional rectangular data array	4	3,9714236158	18,924075827	312,876233973	2,0	25,0	 
air flow passenger	air passenger flows	air passenger flows	3	3,9714236158	18,924075827	336,857747842	2,0	8,0	 
network traffic	network traffic	network traffic|&|traffic network	2	11,0154756347	44,9580854041	888,609887075	5,0	14,0	 
land urban use	urban land use	urban land use	3	15,8856944632	61,1403887022	150,377887343	5,0	51,0	 
connectivity gain global	gain in global connectivity	gain in global connectivity	4	3,9714236158	18,924075827	203,605322086	2,0	30,0	 
cell division	cell division	cell division	2	4,72091812914	23,5934844151	251,253948667	2,0	4,0	 
replaced-dns undirected vertices	vertices of an undirected replaced-dns	vertices of an undirected replaced-dns	5	3,9714236158	18,924075827	671,339256334	2,0	6,0	 
structure system	structure system	structure system|&|system structure	2	7,86819688189	36,1321947259	292,392905881	3,0	9,0	 
network urban	urban network	urban network|&|urban networks	2	31,4727875276	98,3790638935	263,290495774	13,0	60,0	 
decade past	past decade	past decade	2	6,29455750551	27,0949244323	267,219515353	4,0	13,0	 
system transport	transport systems	transport systems	2	4,72091812914	21,6793168355	229,230460045	4,0	11,0	 
condition environmental	environmental conditions	environmental conditions	2	4,72091812914	23,5934844151	500,644915277	2,0	8,0	 
datum network	network data	network data	2	6,29455750551	27,0949244323	353,239483476	5,0	41,0	 
region urban	urban regions	urban regions	2	4,72091812914	21,6793168355	211,97355537	3,0	8,0	 
European city	European cities	European cities	2	4,72091812914	23,5934844151	240,52768684	2,0	18,0	 
network social	social networks	social networks|&|social network	2	12,589115011	45,463739289	548,333400805	8,0	25,0	 
expression gene	gene expression	gene expression	2	4,72091812914	23,5934844151	3071,6420985	2,0	2,0	 
project research	research project	research project	2	4,72091812914	21,6793168355	252,749938849	3,0	24,0	 
planning urban	urban planning	urban planning	2	6,29455750551	28,9057557807	186,122865255	3,0	36,0	 
model network	network model	network model	2	18,8836725165	63,9818391864	180,381442562	11,0	83,0	 
centrality power	centrality and power	centrality and power|&|power and centrality	3	7,86819688189	36,1321947259	377,594369565	3,0	17,0	 
paradigm shift	paradigm shift	paradigm shift	2	6,29455750551	31,4579792202	195,318469784	2,0	14,0	 
datum network social	social network data	social network data	3	5,95713542369	25,970703182	308,265758842	3,0	31,0	 
city network	city network	city network|&|city networks|&|network cities|&|network city	2	37,7673450331	124,364065927	182,418519703	41,0	284,0	 
growth urban	urban growth	urban growth	2	9,44183625827	43,358633671	200,488495664	3,0	31,0	 
social structure	social structure	social structure|&|social structures	2	6,29455750551	31,4579792202	716,478733825	2,0	3,0	 
city global network	global city network	global city network	3	5,95713542369	28,3861137406	156,14976282	2,0	15,0	 
air quality	air quality	air quality	2	11,0154756347	55,0514636353	170,645800459	2,0	26,0	 
global scale	global scale	global scale	2	6,29455750551	27,0949244323	172,281690257	4,0	41,0	 
land use	land use	land use|&|land uses|&|Land use	2	77,1083294426	225,017981995	359,937855311	24,0	141,0	 
development sustainable	sustainable development	sustainable development	2	9,44183625827	38,5355017749	242,656296986	5,0	30,0	 
content observation set	contents of the sets of observations	contents of the sets of observations	6	3,9714236158	18,924075827	312,876233973	2,0	25,0	 
network transportation	transportation network	transportation network	2	11,0154756347	50,5850726162	213,72639265	4,0	34,0	 
network transportation urban	urban transportation network	urban transportation network	3	23,8285416948	113,544454962	201,537021832	3,0	33,0	 
network transport	transport network	transport network|&|transport networks	2	11,0154756347	47,4161177566	279,370636848	4,0	37,0	 
effect network	network effects	network effects	2	6,29455750551	28,9057557807	505,787046961	3,0	6,0	 
development network urban	urban network development	urban network development|&|development of urban network	3	7,94284723159	34,6276042426	164,056517399	3,0	38,0	 
activity centre	activity centres	activity centres	2	4,72091812914	23,5934844151	319,250182005	2,0	19,0	 
