stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
complex network	complex networks	complex networks	2	3,14727875276	14,1481789602	397,19764537	2,0	5,0	 
access control	access control	access control	2	4,72091812914	24,4945595312	1192,00083752	1,0	1,0	 
environment urban	urban environments	urban environments|&|urban environment	2	6,29455750551	28,2963579204	419,898626466	2,0	5,0	 
experimental music scene	experimental music scene	experimental music scene	3	3,9714236158	19,6820959616	1192,00083752	1,0	1,0	 
connectivity pair vertices	connectivity between each pair of vertices	connectivity between each pair of vertices	6	3,9714236158	16,9293148795	386,090452261	2,0	6,0	 
attractive publication	attractive publication	attractive publication	2	3,14727875276	14,1481789602	99,1088777219	2,0	18,0	 
protein repeat	repeat protein	repeat protein	2	3,14727875276	16,3297063541	296,503350084	1,0	1,0	 
reading substitute	substitute for reading	substitute for reading	3	3,14727875276	14,1481789602	69,0044160195	2,0	22,0	 
analysis network	network analysis	network analysis|&|Network analysis	2	12,589115011	45,0574264337	304,864499482	7,0	15,0	 
equity health	health equity	health equity	2	4,72091812914	21,2222684403	296,503350084	2,0	1,0	 
anything datum network social	anything about social network data	anything about social network data	5	3,9714236158	16,9293148795	59,9673691515	2,0	23,0	 
good tool	better tools	better tools	2	3,14727875276	14,1481789602	69,0044160195	2,0	22,0	 
demand space use	demand for space use	demand for space use	4	3,9714236158	19,6820959616	142,367686049	1,0	5,0	 
concept familiar method more	concepts of more familiar methods	concepts of more familiar methods	5	3,9714236158	16,9293148795	59,9673691515	2,0	23,0	 
language specialized	specialized language	specialized language	2	3,14727875276	14,1481789602	59,9673691515	2,0	23,0	 
network planning	network planning	network planning	2	11,0154756347	49,5186263607	196,080478148	2,0	3,0	 
choice route	route choices	route choices|&|route choice	2	4,72091812914	19,3081008607	300,454838478	3,0	10,0	 
Polycentric region urban	Polycentric urban regions	Polycentric urban regions	3	3,9714236158	19,6820959616	195,02680067	1,0	2,0	 
business firm service	business service firms	business service firms	3	3,9714236158	16,9293148795	184,302727925	2,0	8,0	 
algorithm network	network algorithms	network algorithms	2	3,14727875276	16,3297063541	183,64470268	1,0	4,0	 
behavior other	behavior of others	behavior of others	3	3,14727875276	16,3297063541	197,005025126	1,0	1,0	 
flower morphogenesis	flower morphogenesis	flower morphogenesis	2	4,72091812914	24,4945595312	344,261725293	1,0	2,0	 
city more network	more network cities	more network cities|&|network of cities more	3	3,9714236158	16,9293148795	247,256981335	2,0	4,0	 
due information overabundance	overabundance of information due	overabundance of information due	4	3,9714236158	16,9293148795	69,0044160195	2,0	22,0	 
gene network	gene network	gene network	2	4,72091812914	21,2222684403	396,002512563	2,0	1,0	 
network road transportation urban	urban road transportation network	urban road transportation network	4	3,9714236158	19,6820959616	117,37566882	1,0	5,0	 
field today	field today	field today	2	3,14727875276	14,1481789602	69,0044160195	2,0	22,0	 
ankle torque	ankle torque	ankle torque	2	4,72091812914	24,4945595312	392,022613065	1,0	3,0	 
reader research scholarly	Readers of scholarly research	Readers of scholarly research	4	3,9714236158	16,9293148795	69,0044160195	2,0	22,0	 
deep set	deeper set	deeper set	2	3,14727875276	14,1481789602	69,0044160195	2,0	22,0	 
aspect visual	visual aspects	visual aspects	2	3,14727875276	16,3297063541	142,367686049	1,0	5,0	 
control traffic	traffic control	traffic control	2	6,29455750551	32,6594127082	112,118509213	1,0	2,0	 
critical role	critical role	critical role	2	3,14727875276	14,1481789602	219,573534338	2,0	3,0	 
new thing	new things	new things	2	3,14727875276	14,1481789602	69,0044160195	2,0	22,0	 
environmental health	health and environmental	health and environmental|&|environmental health	3	3,14727875276	14,1481789602	1190,00335008	2,0	2,0	 
area research	research area	research area	2	3,14727875276	16,3297063541	187,923007897	1,0	2,0	 
analysis network social	social network analysis	social network analysis	3	5,95713542369	22,9785617606	205,610756162	3,0	8,0	 
pitch plane	pitch plane	pitch plane	2	4,72091812914	24,4945595312	392,022613065	1,0	3,0	 
city world	world cities	world cities|&|cities around the world	2	4,72091812914	19,3081008607	224,764552923	3,0	9,0	 
alcohol behavior consumption	alcohol consumption behavior	alcohol consumption behavior	3	7,94284723159	39,3641919232	254,648001914	1,0	3,0	 
cordon pricing	cordon pricing	cordon pricing	2	6,29455750551	32,6594127082	93,5929648241	1,0	3,0	 
process urbanisation	urbanisation process	urbanisation process	2	3,14727875276	14,1481789602	136,093156257	2,0	7,0	 
more research scholar	more research from more scholars	more research from more scholars	5	3,9714236158	16,9293148795	69,0044160195	2,0	22,0	 
digital transaction trust	trust in digital transactions	trust in digital transactions	4	3,9714236158	19,6820959616	394,013400335	1,0	2,0	 
model network	network model	network model|&|network modeling	2	6,29455750551	28,2963579204	411,39178033	2,0	4,0	 
eventful geography	eventful geographies	eventful geographies	2	3,14727875276	16,3297063541	1192,00083752	1,0	1,0	 
network social user	social network users	social network users	3	3,9714236158	19,6820959616	1192,00083752	1,0	1,0	 
replaced-dns undirected vertices	vertices of an undirected replaced-dns	vertices of an undirected replaced-dns	5	3,9714236158	16,9293148795	386,090452261	2,0	6,0	 
combinatorial concept important optimization	important concept in combinatorial optimization	important concept in combinatorial optimization	5	3,9714236158	16,9293148795	386,090452261	2,0	6,0	 
muscle trunk	trunk muscles	trunk muscles	2	3,14727875276	16,3297063541	392,022613065	1,0	3,0	 
algorithm analysis network	network analysis algorithms	network analysis algorithms	3	3,9714236158	19,6820959616	183,64470268	1,0	4,0	 
capacity model	capacity model	capacity model	2	3,14727875276	16,3297063541	151,087048337	1,0	4,0	 
architecture mobile network	mobile network architecture	mobile network architecture	3	3,9714236158	19,6820959616	1192,00083752	1,0	1,0	 
article specific	specific article	specific article	2	3,14727875276	14,1481789602	69,0044160195	2,0	22,0	 
land management	land management	land management	2	4,72091812914	19,3081008607	227,001248668	3,0	11,0	 
model programming	programming model	programming model	2	3,14727875276	16,3297063541	122,003948313	1,0	3,0	 
network structure	network structures	network structures|&|structure networks	2	4,72091812914	19,3081008607	397,19764537	3,0	5,0	 
facility issue	facility issues	facility issues	2	3,14727875276	16,3297063541	595,001675042	1,0	1,0	 
concrete technique	concrete techniques	concrete techniques	2	3,14727875276	14,1481789602	99,1088777219	2,0	18,0	 
model network social	social network models	social network models	3	3,9714236158	19,6820959616	78,4914333573	1,0	2,0	 
cloud private virtual	virtual private clouds	virtual private clouds	3	3,9714236158	19,6820959616	236,804187605	1,0	1,0	 
capital social	social capital	social capital	2	9,44183625827	38,6162017214	195,017210511	3,0	9,0	 
activity stewardship	stewardship activities	stewardship activities	2	3,14727875276	16,3297063541	137,001983402	1,0	4,0	 
array conventional datum rectangular	conventional rectangular data array	conventional rectangular data array	4	3,9714236158	16,9293148795	59,9673691515	2,0	23,0	 
cell division	cell division	cell division	2	4,72091812914	21,2222684403	325,694304858	2,0	3,0	 
organ pineal	pineal organ	pineal organ	2	6,29455750551	32,6594127082	595,001675042	1,0	1,0	 
network optimization transportation	transportation network optimization	transportation network optimization	3	3,9714236158	16,9293148795	212,704498684	2,0	8,0	 
economy global	global economy	global economy	2	4,72091812914	19,3081008607	177,770949988	3,0	5,0	 
network urban	urban network	urban network|&|urban networks	2	12,589115011	42,7621593862	312,535401212	6,0	12,0	 
system transport	transport systems	transport systems	2	6,29455750551	25,7441344809	332,340201005	3,0	3,0	 
ecological network urban	urban ecological networks	urban ecological networks	3	3,9714236158	19,6820959616	196,080478148	1,0	3,0	 
growth practice principle smart	smart growth principles into practice	smart growth principles into practice	5	3,9714236158	16,9293148795	99,1088777219	2,0	18,0	 
network social	social networks	social networks|&|social network|&|Social networks	2	11,0154756347	35,7188464052	298,435839914	7,0	14,0	 
expression gene	gene expression	gene expression	2	4,72091812914	21,2222684403	690,51758794	2,0	3,0	 
area sample	sample areas	sample areas	2	3,14727875276	16,3297063541	593,006700168	1,0	2,0	 
100-page ongoing primer series	100-page primer from the ongoing series	100-page primer from the ongoing series	6	3,9714236158	16,9293148795	99,1088777219	2,0	18,0	 
approach informal	informal approaches	informal approaches	2	3,14727875276	14,1481789602	99,1088777219	2,0	18,0	 
datum different way	data in a different way	data in a different way	5	3,9714236158	16,9293148795	59,9673691515	2,0	23,0	 
certain connectivity requirement	certain connectivity requirements	certain connectivity requirements	3	3,9714236158	16,9293148795	386,090452261	2,0	6,0	 
datum network social	social network data	social network data	3	5,95713542369	22,9785617606	77,2830157563	3,0	26,0	 
area interdisciplinary subject	interdisciplinary subject areas	interdisciplinary subject areas	3	3,9714236158	16,9293148795	69,0044160195	2,0	22,0	 
city network	city network	city network|&|network city	2	11,0154756347	39,4252481295	278,848425802	5,0	14,0	 
social structure	social structure	social structure|&|social structures	2	6,29455750551	28,2963579204	203,059815745	2,0	5,0	 
land use	land use	land use	2	6,29455750551	23,9333031326	210,07911618	4,0	12,0	 
cell determination fate	cell fate determination	cell fate determination	3	3,9714236158	19,6820959616	325,694304858	1,0	3,0	 
