stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
flow traffic	traffic flow	traffic flow	2	11,0154756347	50,089504133	1024,57164291	4,0	10,0	 
indicator sustainability	sustainability indicators	sustainability indicators	2	4,72091812914	24,7392214336	348,142787876	2,0	17,0	 
analysis sensitivity	sensitivity analysis	sensitivity analysis	2	7,86819688189	35,7782172379	290,300191191	4,0	21,0	 
activity urban	urban activities	urban activities	2	6,29455750551	30,4334051386	328,879586258	3,0	26,0	 
result simulation	simulation results	simulation results|&|results from simulation	2	7,86819688189	35,7782172379	309,614656466	4,0	21,0	 
city development	city development	city development	2	4,72091812914	22,825053854	230,929144116	3,0	18,0	 
information model system	information system model	information system model	3	5,95713542369	29,83187289	240,090396617	2,0	13,0	 
analysis network	network analysis	network analysis	2	14,1627543874	58,6582882894	1198,52669295	6,0	22,0	 
assessment development residential sustainability urban	sustainability assessment of urban residential development	sustainability assessment of urban residential development	6	5,95713542369	29,83187289	351,681533201	2,0	24,0	 
dynamics system	system dynamics	system dynamics|&|dynamics of the system	2	20,4573118929	76,4339124619	331,986543719	13,0	102,0	 
expansion model	expansion model	expansion model	2	7,86819688189	41,2320357226	266,713126407	2,0	18,0	 
environment urban	urban environments	urban environments|&|urban environment	2	12,589115011	52,1407007017	436,397032608	6,0	12,0	 
dynamics urban	urban dynamics	urban dynamics	2	17,3100331402	62,8510549885	265,24280196	10,0	65,0	 
information land system urban	urban land information system	urban land information system	4	5,95713542369	29,83187289	433,770215366	2,0	10,0	 
network planning	network planning	network planning	2	6,29455750551	32,9856285781	277,071885153	2,0	16,0	 
3D visualization	3D visualization	3D visualization	2	6,29455750551	30,4334051386	632,809174454	3,0	18,0	 
circulation general model	general circulation model	general circulation model	3	5,95713542369	27,4164623314	343,369256291	3,0	37,0	 
development system	system development	system development|&|system under development	2	4,72091812914	24,7392214336	294,726605782	4,0	26,0	 
development residential	residential development	residential development	2	6,29455750551	30,4334051386	317,992160721	3,0	33,0	 
resource water	water resources	water resources	2	6,29455750551	30,4334051386	605,787616816	3,0	9,0	 
bi-level model programming	bi-level programming model	bi-level programming model	3	5,95713542369	29,83187289	541,744216035	2,0	13,0	 
host plant	host plant	host plant|&|plant host	2	6,29455750551	30,4334051386	2377,08948111	3,0	3,0	 
decision spatial support system	spatial decision support system	spatial decision support system	4	5,95713542369	27,4164623314	520,989742516	3,0	19,0	 
time travel	travel time	travel time	2	6,29455750551	32,9856285781	578,09108727	2,0	8,0	 
system transportation	transportation system	transportation system	2	6,29455750551	32,9856285781	283,259899422	2,0	9,0	 
land scheme surface	land surface scheme	land surface scheme	3	5,95713542369	29,83187289	338,286110202	3,0	35,0	 
system urban	urban system	urban system|&|urban systems	2	18,8836725165	65,121886689	314,040307636	12,0	82,0	 
Land use	Land use	Land use	2	4,72091812914	22,825053854	300,30994075	3,0	24,0	 
decision support	decision support	decision support|&|Decision support	2	7,86819688189	34,0224798432	563,72449974	9,0	44,0	 
traffic urban	urban traffic	urban traffic	2	6,29455750551	30,4334051386	624,797639299	3,0	5,0	 
condition present-day	present-day conditions	present-day conditions	2	4,72091812914	22,825053854	414,276573836	3,0	28,0	 
area station	station area	station area	2	6,29455750551	32,9856285781	440,654696274	2,0	12,0	 
planning support system	planning support system	planning support system	3	5,95713542369	29,83187289	326,515002962	2,0	16,0	 
model optimization	optimization model	optimization model|&|model optimization	2	9,44183625827	40,8269758118	394,34995331	5,0	24,0	 
analysis method	analysis method	analysis method|&|analysis methods|&|methods of analysis	2	11,0154756347	45,6231131139	404,430177831	6,0	21,0	 
method modeling	modeling methods	modeling methods	2	6,29455750551	28,6225737903	499,678819929	4,0	5,0	 
maker policy	policy makers	policy makers	2	6,29455750551	28,6225737903	246,194809403	4,0	33,0	 
application model	model application	model application|&|application of the model	2	6,29455750551	28,6225737903	330,832192864	4,0	23,0	 
dynamics landscape urban	urban landscape dynamics	urban landscape dynamics	3	5,95713542369	29,83187289	707,621548616	2,0	6,0	 
information technology	information technology	information technology	2	6,29455750551	28,6225737903	833,240953606	4,0	9,0	 
analysis model	analysis model	analysis model|&|model analysis	2	6,29455750551	30,4334051386	262,302825024	3,0	18,0	 
allocation land use	land use allocation	land use allocation	3	5,95713542369	29,83187289	303,220542798	2,0	19,0	 
design network problem	network design problem	network design problem	3	11,9142708474	54,8329246628	798,935787508	3,0	13,0	 
allocation model	allocation model	allocation model	2	4,72091812914	24,7392214336	250,531655107	2,0	20,0	 
fixation nitrogen	nitrogen fixation	nitrogen fixation	2	7,86819688189	38,0417564233	2296,33431198	3,0	2,0	 
development model	model development	model development|&|development model|&|development of this model|&|model on the development	2	9,44183625827	39,1055255262	247,511904933	6,0	39,0	 
model programming	programming model	programming model	2	6,29455750551	30,4334051386	395,087860651	4,0	20,0	 
dynamics model system	system dynamics models	system dynamics models|&|system dynamics model	3	15,8856944632	64,995746434	366,541673762	5,0	42,0	 
support system	support system	support system|&|support systems	2	11,0154756347	45,6231131139	517,600708512	9,0	51,0	 
modeling urban year	years of urban modeling	years of urban modeling	4	5,95713542369	29,83187289	439,344551826	2,0	6,0	 
city many	many cities	many cities	2	4,72091812914	22,825053854	241,089615692	3,0	22,0	 
network traffic	traffic network	traffic network	2	7,86819688189	38,0417564233	383,380135111	3,0	15,0	 
climate model system	climate system model	climate system model	3	9,92855903949	42,8378354447	406,807076483	4,0	48,0	 
policy variable	policy variables	policy variables	2	6,29455750551	28,6225737903	309,196304945	4,0	20,0	 
development project	development projects	development projects|&|project development|&|development project	2	4,72091812914	22,825053854	314,218227738	3,0	13,0	 
input-output model	input-output model	input-output model	2	4,72091812914	22,825053854	461,445467992	3,0	12,0	 
generation new	new generation	new generation	2	4,72091812914	22,825053854	333,964144772	3,0	16,0	 
model simulation	simulation model	simulation model|&|simulation models|&|model on simulation	2	39,3409844095	115,574214368	236,493566683	21,0	131,0	 
land surface	land surface	land surface	2	6,29455750551	30,4334051386	396,017411566	5,0	63,0	 
agglomeration urban	urban agglomeration	urban agglomeration	2	7,86819688189	41,2320357226	437,688092514	2,0	7,0	 
ice sea	sea ice	sea ice	2	7,86819688189	34,0224798432	390,134262232	5,0	53,0	 
land new scheme surface	new land surface scheme	new land surface scheme	4	5,95713542369	29,83187289	397,572060622	2,0	21,0	 
earth model system	earth system model	earth system model|&|Earth system model	3	15,8856944632	64,995746434	446,356500121	5,0	49,0	 
environment modeling	modeling environment	modeling environment|&|environment modeling	2	4,72091812914	24,7392214336	230,107326751	2,0	8,0	 
development economic	economic development	economic development	2	6,29455750551	30,4334051386	233,083226202	3,0	9,0	 
model ocean	ocean model	ocean model	2	6,29455750551	28,6225737903	327,446819117	4,0	16,0	 
framework model	model frameworks	model frameworks|&|model framework|&|framework model|&|model in the framework	2	7,86819688189	34,0224798432	300,339204322	5,0	42,0	 
latitude low	low latitudes	low latitudes	2	4,72091812914	24,7392214336	330,296242251	2,0	23,0	 
development sustainable urban	sustainable urban development	sustainable urban development|&|urban sustainable development	3	7,94284723159	36,5552831085	348,03587193	3,0	8,0	 
land value	land values	land values	2	6,29455750551	32,9856285781	356,252147767	2,0	6,0	 
model network	network model	network model	2	4,72091812914	22,825053854	960,304705652	3,0	10,0	 
land-use planning	land-use planning	land-use planning	2	7,86819688189	38,0417564233	252,601457918	3,0	11,0	 
dynamic model system	system dynamic model	system dynamic model	3	9,92855903949	42,8378354447	263,990682748	4,0	21,0	 
supply water	water supply	water supply|&|supply water	2	7,86819688189	41,2320357226	348,602267124	2,0	13,0	 
new version	new version	new version	2	7,86819688189	35,7782172379	283,31528978	4,0	28,0	 
economic growth	economic growth	economic growth	2	9,44183625827	45,650107708	338,779075111	3,0	11,0	 
model urban	urban models	urban models|&|urban model	2	11,0154756347	43,9250700562	273,6622649	7,0	22,0	 
analysis policy	policy analysis	policy analysis	2	11,0154756347	50,089504133	582,227422939	4,0	12,0	 
climate simulation	climate simulation	climate simulation|&|climate simulations	2	6,29455750551	30,4334051386	277,861815967	3,0	30,0	 
green space	green space	green space	2	7,86819688189	41,2320357226	261,080577941	2,0	9,0	 
variety wide	wide variety	wide variety	2	4,72091812914	22,825053854	251,473220528	3,0	13,0	 
development sustainable	sustainable development	sustainable development	2	15,7363937638	62,7501000803	253,310605215	7,0	49,0	 
SD model	SD model	SD model	2	4,72091812914	22,825053854	259,517058288	3,0	30,0	 
growth rate	rate of growth	rate of growth|&|growth rate	3	4,72091812914	24,7392214336	234,007836678	2,0	14,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	22,0309512693	84,9083165087	303,260871537	8,0	56,0	 
decision model support	decision support model	decision support model	3	9,92855903949	49,71978815	648,761165266	2,0	6,0	 
network road	road network	road network|&|Road network	2	14,1627543874	68,475161562	483,222768819	3,0	19,0	 
carbon cycle	carbon cycle	carbon cycle	2	9,44183625827	45,650107708	510,493416849	4,0	27,0	 
