stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
numerical prediction	Numerical predictions	Numerical predictions|&|numerical predictions	2	12,589115011	53,1693110212	200,042636433	7,0	81,0	 
aorta human model	model human aorta	model human aorta	3	7,94284723159	38,4286592645	227,425820184	3,0	25,0	 
angle phase	phase angle	phase angle	2	7,86819688189	37,6339865859	222,862378609	4,0	28,0	 
blood flow	blood flow	blood flow	2	42,4882631622	156,54539953	472,865801527	14,0	80,0	 
result simulation	simulation results	simulation results|&|results of the simulation|&|results of simulations|&|results from the simulations	2	11,0154756347	46,5231471435	199,7033651	9,0	77,0	 
numerical solution	Numerical solutions	Numerical solutions|&|numerical solutions	2	7,86819688189	37,6339865859	276,012931576	4,0	23,0	 
heat transfer	heat transfer	heat transfer|&|Heat transfer	2	144,774822627	323,936514844	219,115677149	72,0	698,0	 
flow velocity	flow velocity	flow velocity|&|flow velocities|&|velocity of flow	2	14,1627543874	56,2561703771	418,496710319	16,0	121,0	 
friction velocity	friction velocity	friction velocity	2	9,44183625827	41,3324487439	256,715749849	15,0	178,0	 
region separation	separation region	separation region|&|region of separation	2	7,86819688189	35,8782491913	196,078194864	5,0	64,0	 
dispersion pollutant	pollutant dispersion	pollutant dispersion|&|dispersion of a pollutant	2	7,86819688189	43,0878050707	1374,36107019	2,0	7,0	 
flow visualization	flow visualization	flow visualization	2	11,0154756347	48,2211902012	590,895679373	7,0	38,0	 
channel flow	channel flow	channel flow|&|channel flows	2	118,022953228	268,800228315	214,425677074	92,0	820,0	 
energy kinetic turbulent	turbulent kinetic energy	turbulent kinetic energy	3	13,8999826553	57,6154199255	292,897017635	7,0	57,0	 
flow laminar	laminar flow	laminar flow	2	23,6045906457	85,0802910567	237,674886092	13,0	80,0	 
tunnel wind	wind tunnel	wind tunnel	2	7,86819688189	35,8782491913	261,119216421	5,0	40,0	 
flow linear shear	linear shear flow	linear shear flow	3	13,8999826553	63,2513778955	271,030910296	4,0	25,0	 
drop pressure	pressure drop	pressure drop	2	37,7673450331	133,329604337	233,585706008	15,0	123,0	 
channel flow turbulent	turbulent channel flow	turbulent channel flow|&|turbulent flow in a channel|&|Turbulent channel flow|&|Turbulent flow in a channel	3	109,214149434	251,102193123	216,463161136	47,0	443,0	 
Direct channel flow numerical simulation turbulent	Direct numerical simulation of turbulent channel flow	Direct numerical simulation of turbulent channel flow|&|Direct numerical simulation of the turbulent channel flow|&|Direct numerical simulation of a turbulent channel flow	7	11,9142708474	49,3846456504	197,780345805	6,0	45,0	 
flux heat turbulent	turbulent heat fluxes	turbulent heat fluxes|&|turbulent heat flux	3	21,8428298869	84,2547264557	195,090405967	8,0	117,0	 
element finite method	finite element method	finite element method	3	13,8999826553	63,2513778955	241,638268418	4,0	33,0	 
entrainment particle	particle entrainment	particle entrainment	2	7,86819688189	43,0878050707	196,356246966	2,0	19,0	 
distribution velocity	velocity distributions	velocity distributions|&|Velocity distributions|&|velocity distribution	2	15,7363937638	66,4616387765	198,797253563	7,0	65,0	 
direct numerical result simulation	results of direct numerical simulation	results of direct numerical simulation|&|direct numerical simulation results	5	7,94284723159	36,1436445117	212,946525439	4,0	35,0	 
characteristic flow	flow characteristics	flow characteristics|&|characteristics of the flow	2	6,29455750551	30,1071892687	464,619803299	4,0	24,0	 
diameter pipe	pipe diameter	pipe diameter	2	9,44183625827	41,3324487439	197,397945472	6,0	47,0	 
flat plate	flat plate	flat plate	2	28,3255087748	104,363599687	227,586286649	12,0	125,0	 
dissipation rate	dissipation rate	dissipation rate|&|dissipation rates	2	11,0154756347	50,2295488678	212,211604158	7,0	70,0	 
flow fluid	fluid flow	fluid flow	2	9,44183625827	41,3324487439	244,177951808	6,0	46,0	 
flow uniform	uniform flow	uniform flow	2	17,3100331402	73,1078026541	318,57405392	7,0	51,0	 
shear stress	shear stress	shear stress|&|shear stresses	2	94,4183625827	239,044553711	240,996480126	67,0	635,0	 
function wall	wall function	wall function	2	7,86819688189	39,8975257714	195,117801651	3,0	33,0	 
flow reversal	flow reversal	flow reversal	2	6,29455750551	34,4702440566	230,556851614	2,0	11,0	 
flow study	flow studies	flow studies	2	9,44183625827	47,8770309256	278,541905746	3,0	6,0	 
flow shear	shear flow	shear flow|&|shear flows|&|flow in the shear	2	72,3874113134	216,531846917	275,228684313	28,0	168,0	 
flow model	flow models	flow models|&|flow model	2	6,29455750551	34,4702440566	298,976700269	2,0	11,0	 
force lift	lift force	lift force|&|lift forces	2	22,0309512693	93,0462942871	265,139138096	9,0	67,0	 
channel flow heat transfer turbulent	turbulent heat transfer in a channel flow	turbulent heat transfer in a channel flow|&|turbulent heat transfer in channel flow|&|turbulent channel flow with heat transfer|&|heat transfer of turbulent channel flow|&|heat transfer in a turbulent channel flow	7	9,92855903949	42,9640617162	271,464995446	8,0	111,0	 
development flow	flow development	flow development|&|development of the flow	2	86,5501657008	223,803701195	364,604951741	39,0	177,0	 
flow pipe turbulent	turbulent pipe flow	turbulent pipe flow	3	17,8714062711	74,0769684756	201,828106155	8,0	90,0	 
present result	present results	present results	2	9,44183625827	41,3324487439	232,599634881	6,0	55,0	 
channel friction half velocity width	friction velocity and the channel half width	friction velocity and the channel half width	7	11,9142708474	49,3846456504	302,68660449	6,0	66,0	 
shear stress wall	wall shear stress	wall shear stress|&|wall shear stresses	3	129,071267513	323,035912544	307,761000599	34,0	355,0	 
aorta root	root of the aorta	root of the aorta	4	7,86819688189	43,0878050707	220,134973031	2,0	17,0	 
shear wall	wall shear	wall shear	2	11,0154756347	48,2211902012	310,873737118	38,0	380,0	 
heat transfer turbulent	turbulent heat transfer	turbulent heat transfer	3	25,8142535027	91,3531222855	247,897682103	16,0	208,0	 
entrance flow	entrance flow	entrance flow|&|flows near the entrance|&|entrance flows|&|flow entrance|&|flow near the entrance	2	15,7363937638	66,4616387765	299,521821875	7,0	51,0	 
policy urban	urban policy	urban policy	2	7,86819688189	39,8975257714	7017,0012815	3,0	5,0	 
adverse gradient pressure	adverse pressure gradient	adverse pressure gradient	3	9,92855903949	48,0358240806	201,341049781	3,0	36,0	 
component velocity	velocity components	velocity components|&|velocity component|&|components of velocity|&|components of the velocity	2	23,6045906457	89,0235343408	209,802367474	15,0	117,0	 
inner wall	inner wall	inner wall	2	6,29455750551	30,1071892687	250,542771184	4,0	53,0	 
energy equation momentum	momentum and energy equations	momentum and energy equations	4	9,92855903949	42,9640617162	240,327975322	5,0	49,0	 
flow rate	flow rate	flow rate|&|flow rates	2	34,6200662803	122,218803975	285,143333689	15,0	91,0	 
layer roughness	roughness layer	roughness layer	2	11,0154756347	60,322927099	235,413315589	2,0	16,0	 
flux heat	heat flux	heat flux|&|heat fluxes	2	25,1782300221	88,8864028911	200,941895463	26,0	313,0	 
method numerical	numerical method	numerical method|&|numerical methods	2	7,86819688189	35,8782491913	213,445189453	5,0	46,0	 
field flow heat transfer turbulent	turbulent flow field and the heat transfer	turbulent flow field and the heat transfer|&|turbulent flow field and heat transfer	7	7,94284723159	38,4286592645	328,496783059	3,0	36,0	 
flow regime	flow regimes	flow regimes|&|flow regime	2	17,3100331402	68,757541572	236,966617633	9,0	73,0	 
section test	test section	test section	2	7,86819688189	37,6339865859	310,320353463	4,0	39,0	 
field flow turbulent	turbulent flow field	turbulent flow field|&|turbulent flow fields	3	7,94284723159	36,1436445117	236,64132233	9,0	103,0	 
convective heat transfer	convective heat transfer	convective heat transfer	3	9,92855903949	45,1795556397	200,084041917	4,0	35,0	 
layer separated shear	separated shear layer	separated shear layer	3	9,92855903949	42,9640617162	204,866878585	6,0	74,0	 
entrance region	entrance region	entrance region	2	28,3255087748	104,363599687	394,081452517	14,0	99,0	 
heat local transfer	local heat transfer	local heat transfer	3	7,94284723159	38,4286592645	212,101447726	3,0	29,0	 
exchanger heat	heat exchangers	heat exchangers	2	6,29455750551	31,9180206171	206,78500466	3,0	36,0	 
Flow development	Flow development	Flow development	2	14,1627543874	56,2561703771	212,724960647	9,0	41,0	 
entrance length	entrance length	entrance length	2	29,8991481512	118,763026352	282,574436956	9,0	77,0	 
sediment transport	sediment transport	sediment transport	2	11,0154756347	52,6875812203	317,63962621	4,0	37,0	 
shedding vortex	vortex shedding	vortex shedding	2	9,44183625827	43,0538990295	329,330196625	5,0	34,0	 
flow pipe	pipe flow	pipe flow|&|pipe flows	2	40,9146237858	141,617587317	222,243451365	20,0	205,0	 
flow measurement	flow measurement	flow measurement|&|flow measurements	2	7,86819688189	35,8782491913	389,564742095	5,0	23,0	 
Direct numerical simulation	Direct numerical simulation	Direct numerical simulation|&|Direct numerical simulations	3	69,4999132764	167,522476709	200,033305162	42,0	380,0	 
flow technique visualization	flow visualization technique	flow visualization technique|&|technique of flow visualization	3	7,94284723159	36,1436445117	621,40224187	4,0	24,0	 
gradient pressure	pressure gradient	pressure gradient|&|pressure gradients	2	33,046426904	110,247241255	228,907611079	20,0	160,0	 
blood flow velocity	blood flow velocity	blood flow velocity|&|velocity of blood flow	3	9,92855903949	45,1795556397	540,529814457	4,0	24,0	 
field velocity	velocity field	velocity field|&|velocity fields|&|field velocity	2	37,7673450331	123,838125612	219,635125202	20,0	161,0	 
measurement shear stress	shear stress measurement	shear stress measurement|&|shear stress measurements	3	9,92855903949	42,9640617162	215,847616665	5,0	45,0	 
channel inlet	channel inlet	channel inlet|&|inlet of the channel	2	6,29455750551	30,1071892687	239,516882513	4,0	25,0	 
factor friction	friction factor	friction factor|&|friction factors	2	11,0154756347	46,5231471435	206,76110033	7,0	60,0	 
flow unsteady	unsteady flow	unsteady flow	2	6,29455750551	31,9180206171	332,498132655	3,0	35,0	 
blood pressure	blood pressure	blood pressure	2	6,29455750551	34,4702440566	451,57087066	2,0	5,0	 
cross section	cross section	cross section	2	12,589115011	53,1693110212	270,443762242	7,0	63,0	 
development length	development length	development length	2	9,44183625827	45,1607839031	286,725186199	4,0	33,0	 
blood velocity	blood velocity	blood velocity	2	6,29455750551	31,9180206171	612,539947772	3,0	21,0	 
grid system	grid system	grid system	2	6,29455750551	30,1071892687	203,568427432	4,0	33,0	 
motion particle	particle motion	particle motion|&|motion of a particle	2	6,29455750551	34,4702440566	266,862603792	2,0	21,0	 
boundary layer	boundary layer	boundary layer|&|boundary layers	2	105,433838217	256,380901799	241,015717751	57,0	511,0	 
diffusivity eddy	eddy diffusivity	eddy diffusivity	2	6,29455750551	30,1071892687	225,487353585	4,0	21,0	 
channel heat transfer	heat transfer in a channel	heat transfer in a channel	5	9,92855903949	45,1795556397	212,353608588	4,0	47,0	 
bubble separation	separation bubble	separation bubble	2	11,0154756347	50,2295488678	239,040058275	6,0	66,0	 
flow heat transfer	flow and heat transfer	flow and heat transfer	4	11,9142708474	49,3846456504	250,047296426	6,0	49,0	 
gas velocity	gas velocity	gas velocity	2	7,86819688189	39,8975257714	417,38272878	3,0	18,0	 
duct square	square duct	square duct	2	14,1627543874	59,8154748988	208,531843	7,0	65,0	 
large-eddy simulation	large-eddy simulation	large-eddy simulation|&|large-eddy simulations	2	14,1627543874	56,2561703771	211,186958149	9,0	99,0	 
energy equation	energy equations	energy equations|&|energy equation	2	11,0154756347	48,2211902012	228,172343436	11,0	118,0	 
leakage tip vortex	tip leakage vortex	tip leakage vortex	3	7,94284723159	41,6492066759	238,525947203	2,0	18,0	 
bundle tube	tube bundle	tube bundle	2	9,44183625827	47,8770309256	199,772301935	3,0	34,0	 
heat rate transfer	heat transfer rate	heat transfer rate|&|rate of heat transfer	3	7,94284723159	36,1436445117	202,645897373	4,0	49,0	 
layer shear	shear layer	shear layer	2	33,046426904	116,663403795	229,947353019	18,0	159,0	 
