stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
flow traffic	traffic flow	traffic flow	2	11,0154756347	53,0336455644	1198,51858397	4,0	10,0	 
environment urban	urban environments	urban environments|&|urban environment	2	15,7363937638	64,8547138368	491,499943927	8,0	24,0	 
analysis sensitivity	sensitivity analysis	sensitivity analysis	2	7,86819688189	37,8811754032	292,695476481	4,0	19,0	 
activity urban	urban activities	urban activities	2	6,29455750551	32,1157716709	222,037470969	3,0	20,0	 
result simulation	simulation results	simulation results|&|results from simulation	2	12,589115011	53,5648131288	313,599052779	7,0	42,0	 
development process	development process	development process|&|development processes|&|process of development	2	6,29455750551	30,3049403225	226,58133403	6,0	43,0	 
approach modeling	modeling approach	modeling approach|&|modeling approaches	2	12,589115011	53,5648131288	270,86401862	7,0	51,0	 
decision group support	group decision support	group decision support	3	5,95713542369	31,4240555424	286,978839146	2,0	11,0	 
decision support system	decision support system	decision support system|&|decision support systems	3	35,7428125422	121,640858929	730,921499644	16,0	97,0	 
environmental impact	environmental impacts	environmental impacts	2	7,86819688189	36,1254380085	242,994830333	5,0	38,0	 
assessment development residential sustainability urban	sustainability assessment of urban residential development	sustainability assessment of urban residential development	6	5,95713542369	31,4240555424	401,027026949	2,0	18,0	 
dynamics system	system dynamics	system dynamics|&|systems dynamics|&|dynamics of the system	2	72,3874113134	200,279629613	837,834871773	59,0	293,0	 
expansion model	expansion model	expansion model	2	7,86819688189	43,334993888	222,128185715	2,0	18,0	 
dynamics urban	urban dynamics	urban dynamics	2	20,4573118929	76,0164018096	225,623757731	12,0	80,0	 
model purpose	model purpose	model purpose|&|purpose of the model|&|purpose of this model	2	7,86819688189	40,1447145886	802,650676446	3,0	6,0	 
3D visualization	3D visualization	3D visualization	2	6,29455750551	32,1157716709	269,26583522	3,0	15,0	 
circulation general model	general circulation model	general circulation model	3	7,94284723159	36,393178559	337,134205435	4,0	39,0	 
development system	system development	system development|&|system under development	2	7,86819688189	37,8811754032	256,622016795	6,0	38,0	 
development residential	residential development	residential development	2	6,29455750551	32,1157716709	268,923817708	3,0	28,0	 
resource water	water resources	water resources	2	7,86819688189	37,8811754032	326,514388178	4,0	14,0	 
host plant	host plant	host plant|&|plant host	2	6,29455750551	32,1157716709	2451,86838863	3,0	3,0	 
time travel	travel time	travel time	2	6,29455750551	34,6679951104	646,513972637	2,0	9,0	 
demand travel	travel demand	travel demand	2	6,29455750551	34,6679951104	376,037027063	2,0	17,0	 
area metropolitan	metropolitan area	metropolitan area|&|metropolitan areas	2	9,44183625827	43,3505256102	233,092248988	5,0	52,0	 
system urban	urban system	urban system|&|urban systems	2	18,8836725165	70,1689862858	356,451793867	12,0	79,0	 
decision support	decision support	decision support|&|Decision support	2	11,0154756347	46,8692114877	710,118658314	25,0	135,0	 
traffic urban	urban traffic	urban traffic	2	6,29455750551	32,1157716709	468,895826104	3,0	5,0	 
area station	station area	station area	2	6,29455750551	34,6679951104	335,139692815	2,0	13,0	 
complex system	complex systems	complex systems|&|complex system	2	7,86819688189	36,1254380085	358,197740936	5,0	30,0	 
model optimization	optimization model	optimization model|&|optimization models|&|model optimization	2	15,7363937638	69,3817922077	310,455979755	6,0	27,0	 
analysis method	analysis method	analysis method|&|analysis methods|&|methods of analysis	2	11,0154756347	48,5672545454	287,845585848	6,0	23,0	 
method modeling	modeling methods	modeling methods|&|modeling method	2	14,1627543874	60,2604147699	595,676695587	7,0	14,0	 
network road	road network	road network	2	9,44183625827	52,0019926655	970,497773969	2,0	6,0	 
maker policy	policy makers	policy makers	2	7,86819688189	36,1254380085	233,947767012	5,0	35,0	 
application model	model application	model application|&|application of the model	2	6,29455750551	30,3049403225	234,19755046	4,0	21,0	 
climate model system	climate system model	climate system model|&|system climate model	3	11,9142708474	51,9311751303	449,864799113	5,0	53,0	 
information technology	information technology	information technology|&|information technologies	2	18,8836725165	77,8256566042	345,274673029	8,0	32,0	 
allocation land use	land use allocation	land use allocation	3	5,95713542369	31,4240555424	239,929950506	2,0	19,0	 
design network problem	network design problem	network design problem	3	11,9142708474	58,0172899676	1073,41168898	3,0	12,0	 
fixation nitrogen	nitrogen fixation	nitrogen fixation	2	7,86819688189	40,1447145886	2379,37736977	3,0	2,0	 
model programming	programming model	programming model	2	6,29455750551	32,1157716709	403,868839921	4,0	20,0	 
dynamics model system	system dynamics model	system dynamics model|&|system dynamics models|&|systems dynamics model	3	101,271302203	244,350133843	954,938592075	35,0	173,0	 
mode reference	reference modes	reference modes	2	7,86819688189	40,1447145886	580,032821963	3,0	7,0	 
modeling urban year	years of urban modeling	years of urban modeling	4	5,95713542369	31,4240555424	597,874424639	2,0	4,0	 
dynamics model	dynamics model	dynamics model|&|dynamics models|&|dynamics of the model	2	7,86819688189	36,1254380085	981,599109773	40,0	189,0	 
system transportation	transportation system	transportation system	2	9,44183625827	45,4574104838	235,307111179	4,0	26,0	 
decision make	decision making	decision making	2	12,589115011	51,8837710694	228,657388598	8,0	29,0	 
network traffic	traffic network	traffic network	2	7,86819688189	40,1447145886	461,890407573	3,0	15,0	 
policy variable	policy variables	policy variables	2	6,29455750551	30,3049403225	322,68680292	4,0	23,0	 
housing market	housing market	housing market|&|housing markets	2	6,29455750551	32,1157716709	353,575512943	3,0	14,0	 
support system	support system	support system|&|support systems|&|support of the system	2	11,0154756347	48,5672545454	680,228219821	20,0	118,0	 
modeling technique	modeling technique	modeling technique|&|modeling techniques	2	6,29455750551	30,3049403225	403,478477651	4,0	14,0	 
land surface	land surface	land surface	2	6,29455750551	32,1157716709	419,382707567	5,0	59,0	 
Earth model system	Earth system model	Earth system model	3	7,94284723159	38,6781933118	520,807435426	3,0	24,0	 
agglomeration urban	urban agglomeration	urban agglomeration	2	7,86819688189	43,334993888	490,643111478	2,0	7,0	 
decision maker	decision makers	decision makers	2	11,0154756347	48,5672545454	353,715392135	9,0	47,0	 
ice sea	sea ice	sea ice	2	7,86819688189	36,1254380085	463,185600449	5,0	46,0	 
decision maker planner	planners and decision makers	planners and decision makers|&|decision makers and planners	4	5,95713542369	29,0086449838	326,938909153	3,0	24,0	 
decade last	last decade	last decade|&|last decades	2	6,29455750551	30,3049403225	220,82533629	4,0	25,0	 
earth model system	earth system model	earth system model	3	7,94284723159	36,393178559	427,777711103	4,0	36,0	 
development economic	economic development	economic development	2	12,589115011	57,8007008136	217,861697359	5,0	22,0	 
model ocean	ocean model	ocean model	2	6,29455750551	30,3049403225	433,174288218	4,0	17,0	 
development sustainable urban	sustainable urban development	sustainable urban development|&|urban sustainable development	3	7,94284723159	38,6781933118	440,562987003	3,0	7,0	 
modeling process	modeling process	modeling process	2	6,29455750551	30,3049403225	259,264230205	4,0	18,0	 
land value	land values	land values	2	6,29455750551	34,6679951104	551,111615787	2,0	6,0	 
model network	network model	network model|&|network models	2	15,7363937638	66,956016411	509,866256634	7,0	28,0	 
land-use planning	land-use planning	land-use planning	2	7,86819688189	40,1447145886	357,738251963	3,0	9,0	 
dynamic model system	system dynamic model	system dynamic model	3	11,9142708474	51,9311751303	298,219686478	5,0	24,0	 
supply water	water supply	water supply|&|supply water	2	7,86819688189	43,334993888	254,928861476	2,0	13,0	 
new version	new version	new version	2	7,86819688189	37,8811754032	373,75446469	4,0	25,0	 
model structure	model structure	model structure|&|structure of the model	2	6,29455750551	32,1157716709	317,20096619	3,0	16,0	 
economic growth	economic growth	economic growth	2	17,3100331402	73,6516180521	442,234035617	7,0	22,0	 
model urban	urban models	urban models|&|urban model	2	12,589115011	51,8837710694	282,073881017	8,0	31,0	 
analysis policy	policy analysis	policy analysis	2	15,7363937638	69,3817922077	373,790260079	6,0	16,0	 
climate simulation	climate simulation	climate simulation|&|climate simulations	2	6,29455750551	32,1157716709	278,681023736	3,0	29,0	 
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	23,6045906457	92,0148585712	251,575897678	10,0	36,0	 
variety wide	wide variety	wide variety	2	6,29455750551	30,3049403225	391,310410387	4,0	15,0	 
build group model	group model building	group model building	3	5,95713542369	31,4240555424	527,79718594	2,0	9,0	 
development sustainable	sustainable development	sustainable development	2	18,8836725165	75,6014803308	298,906152368	9,0	56,0	 
enterprise information	enterprise information	enterprise information	2	7,86819688189	43,334993888	344,734130411	2,0	11,0	 
dynamics landscape urban	urban landscape dynamics	urban landscape dynamics	3	5,95713542369	31,4240555424	689,959516246	2,0	7,0	 
development housing	housing development	housing development	2	6,29455750551	32,1157716709	232,029703217	3,0	18,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	23,6045906457	94,5018504135	260,712451823	9,0	55,0	 
decision model support	decision support model	decision support model	3	11,9142708474	58,0172899676	215,262832514	3,0	13,0	 
model process	process models	process models|&|process model|&|model in the process	2	7,86819688189	40,1447145886	338,906395587	3,0	7,0	 
chain supply	supply chain	supply chain	2	7,86819688189	40,1447145886	403,217273091	3,0	10,0	 
