stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
change land	land change	land change|&|changes in land|&|land changes	2	9,44183625827	33,859796861	351,270156179	5,0	26,0	 
estimate parameter	parameter estimates	parameter estimates	2	4,72091812914	21,2556319582	498,887725692	2,0	16,0	 
length trip	trip lengths	trip lengths	2	4,72091812914	24,527923049	496,367630714	1,0	5,0	 
function land	land functions	land functions	2	4,72091812914	24,527923049	379,879503434	1,0	6,0	 
hierarchy network road	hierarchy of the road network	hierarchy of the road network	5	3,9714236158	16,9573815943	271,141068115	2,0	42,0	 
land planning transport use	land use and transport planning	land use and transport planning	5	3,9714236158	16,9573815943	277,660380181	2,0	13,0	 
ecosystem service	ecosystem services	ecosystem services	2	11,0154756347	41,9611286904	226,375982639	4,0	32,0	 
land model use	land use model	land use model|&|land use models	3	19,857118079	62,9716340324	363,045258543	6,0	50,0	 
approach modeling	modeling approach	modeling approach|&|modeling approaches	2	4,72091812914	19,3414643786	299,253454409	3,0	19,0	 
interaction transport	transport interaction	transport interaction|&|transport interactions	2	4,72091812914	19,3414643786	351,541771946	13,0	119,0	 
land planning use	land use planning	land use planning	3	25,8142535027	71,3963451549	326,881477951	10,0	85,0	 
model type	type of model	type of model|&|type model	3	7,86819688189	32,2357739643	225,135082642	3,0	53,0	 
policy public transport	public transport policy	public transport policy	3	3,9714236158	16,9573815943	271,141068115	2,0	42,0	 
carbon sequestration	carbon sequestration	carbon sequestration	2	4,72091812914	21,2556319582	433,109076937	2,0	13,0	 
dynamics system	system dynamics	system dynamics	2	4,72091812914	19,3414643786	364,827937205	3,0	23,0	 
integrated land use	integrated land use	integrated land use	3	5,95713542369	23,0206618329	343,805108377	3,0	18,0	 
computer interrelationship model review	review of computer models of the interrelationships	review of computer models of the interrelationships	7	7,94284723159	33,9147631886	247,797081907	2,0	43,0	 
innovative land public use	Innovative land use and public	Innovative land use and public	5	3,9714236158	16,9573815943	271,141068115	2,0	42,0	 
accessibility issue	accessibility issues	accessibility issues	2	7,86819688189	40,8798717484	888,667789421	1,0	3,0	 
different environment world	different environments around the world	different environments around the world	5	3,9714236158	16,9573815943	494,939047543	2,0	21,0	 
approach weakness	weaknesses of each approach	weaknesses of each approach	4	6,29455750551	28,3408426109	247,797081907	2,0	43,0	 
interaction model transport	transport interaction model	transport interaction model|&|transport interaction models	3	13,8999826553	46,6144102998	252,937760713	6,0	63,0	 
issue special	special issue	special issue	2	6,29455750551	25,7886191714	292,516419579	3,0	22,0	 
interaction society-nature	society-nature interaction	society-nature interaction	2	9,44183625827	42,5112639163	317,429642443	2,0	12,0	 
complementary land use	complementary land uses	complementary land uses	3	3,9714236158	16,9573815943	504,463541599	2,0	12,0	 
case city many study world	many case studies around the world of cities	many case studies around the world of cities	8	3,9714236158	16,9573815943	494,939047543	2,0	21,0	 
land limited resource	limited land resources	limited land resources	3	3,9714236158	16,9573815943	242,620186892	2,0	11,0	 
congestion traffic	traffic congestion	traffic congestion	2	4,72091812914	19,3414643786	375,936231921	3,0	13,0	 
instrument policy transportation	transportation policies and the instruments	transportation policies and the instruments	5	3,9714236158	16,9573815943	271,141068115	2,0	42,0	 
consequent demand effect travel	consequent effects on travel demand	consequent effects on travel demand	5	7,94284723159	33,9147631886	247,797081907	2,0	43,0	 
pattern travel	travel patterns	travel patterns	2	6,29455750551	28,3408426109	282,991060456	2,0	13,0	 
