stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
estimate parameter	parameter estimates	parameter estimates	2	4,72091812914	18,8329710153	325,675240561	2,0	16,0	 
indicator sustainability	sustainability indicators	sustainability indicators|&|Sustainability indicators	2	4,72091812914	22,1052621061	276,751712509	1,0	6,0	 
hierarchy network road	hierarchy of the road network	hierarchy of the road network	5	3,9714236158	14,9193430987	145,736587018	2,0	40,0	 
land planning transport use	land use and transport planning	land use and transport planning	5	3,9714236158	14,9193430987	169,709255932	2,0	10,0	 
interaction land transport use	land use and transport interaction	land use and transport interaction|&|land use transport interaction	5	7,94284723159	26,618138786	131,563392898	3,0	36,0	 
interaction transport	transport interaction	transport interaction|&|transport interactions	2	4,72091812914	16,9188034357	171,993311955	13,0	111,0	 
land planning use	land use planning	land use planning	3	7,94284723159	24,3331240332	142,054457904	4,0	51,0	 
model type	type of model	type of model|&|type model	3	7,86819688189	28,1980057261	115,191324001	3,0	51,0	 
policy public transport	public transport policy	public transport policy	3	3,9714236158	14,9193430987	145,736587018	2,0	40,0	 
change land-use transport	land-use and transport changes	land-use and transport changes|&|land-use change and transport	4	3,9714236158	14,9193430987	161,553071895	2,0	12,0	 
computer interrelationship model review	review of computer models of the interrelationships	review of computer models of the interrelationships	7	7,94284723159	29,8386861974	125,721023697	2,0	43,0	 
accessibility issue	accessibility issues	accessibility issues	2	7,86819688189	36,8421035102	1832,00245098	1,0	2,0	 
different environment world	different environments around the world	different environments around the world	5	3,9714236158	14,9193430987	336,116977114	2,0	21,0	 
approach weakness	weaknesses of each approach	weaknesses of each approach	4	6,29455750551	25,1106280203	125,721023697	2,0	43,0	 
implementation policy	policy implementation	policy implementation|&|policies implementation	2	6,29455750551	22,5584045809	153,956289938	3,0	20,0	 
interaction model transport	transport interaction model	transport interaction model|&|transport interaction models	3	13,8999826553	39,4812755652	164,879553272	6,0	62,0	 
issue special	special issue	special issue	2	4,72091812914	18,8329710153	426,514073472	2,0	8,0	 
datum set	data sets	data sets|&|data set	2	6,29455750551	20,7475732325	361,032442233	4,0	21,0	 
complementary land use	complementary land uses	complementary land uses	3	3,9714236158	14,9193430987	328,940097301	2,0	11,0	 
case city many study world	many case studies around the world of cities	many case studies around the world of cities	8	3,9714236158	14,9193430987	336,116977114	2,0	21,0	 
congestion traffic	traffic congestion	traffic congestion	2	4,72091812914	16,9188034357	256,77252701	3,0	10,0	 
instrument policy transportation	transportation policies and the instruments	transportation policies and the instruments	5	3,9714236158	14,9193430987	145,736587018	2,0	40,0	 
consequent demand effect travel	consequent effects on travel demand	consequent effects on travel demand	5	7,94284723159	29,8386861974	125,721023697	2,0	43,0	 
pattern travel	travel patterns	travel patterns	2	6,29455750551	25,1106280203	177,979499456	2,0	12,0	 
