stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
datum land-use	land-use data	land-use data	2	6,29455750551	28,4724409407	660,12418282	2,0	12,0	 
estimate parameter	parameter estimates	parameter estimates	2	4,72091812914	21,3543307055	494,13819512	2,0	17,0	 
length trip	trip lengths	trip lengths	2	4,72091812914	24,6266217964	537,072965188	1,0	5,0	 
change land	land change	land change|&|changes in land|&|Land change|&|land changes	2	11,0154756347	39,733393415	666,986319226	5,0	25,0	 
change land-cover land-use	land-use and land-cover change	land-use and land-cover change|&|land-cover and land-use change	4	5,95713542369	25,5606163442	502,58443953	2,0	18,0	 
land model use	land use model	land use model|&|land use models	3	19,857118079	63,3867805415	543,656523044	6,0	50,0	 
approach modeling	modeling approach	modeling approach|&|modeling approaches	2	4,72091812914	19,4401631259	333,613956283	3,0	20,0	 
interaction transport	transport interaction	transport interaction|&|transport interactions	2	4,72091812914	19,4401631259	636,887651939	13,0	119,0	 
land reclamation	land reclamation	land reclamation	2	4,72091812914	21,3543307055	368,707560817	2,0	14,0	 
cover land use	land cover and land use	land cover and land use|&|land use and land cover	5	15,8856944632	53,6057289785	461,963221759	5,0	36,0	 
carbon sequestration	carbon sequestration	carbon sequestration	2	4,72091812914	21,3543307055	514,79612475	2,0	13,0	 
dynamics system	system dynamics	system dynamics	2	4,72091812914	19,4401631259	525,50841519	3,0	23,0	 
integrated land use	integrated land use	integrated land use	3	5,95713542369	23,1452057856	339,075500198	3,0	16,0	 
computer interrelationship model review	review of computer models of the interrelationships	review of computer models of the interrelationships	7	7,94284723159	34,0808217922	437,364779905	2,0	43,0	 
accessibility issue	accessibility issues	accessibility issues	2	7,86819688189	41,0443696607	1449,83402212	1,0	3,0	 
different environment world	different environments around the world	different environments around the world	5	3,9714236158	17,0404108961	503,124544834	2,0	21,0	 
approach weakness	weaknesses of each approach	weaknesses of each approach	4	6,29455750551	28,4724409407	403,5690878	2,0	43,0	 
conversion grassland	grassland conversion	grassland conversion|&|conversion of grassland	2	4,72091812914	21,3543307055	1264,44204414	2,0	8,0	 
interaction model transport	transport interaction model	transport interaction model|&|transport interaction models	3	13,8999826553	46,9050128561	497,881936621	6,0	64,0	 
issue special	special issue	special issue	2	6,29455750551	25,9202175013	532,227382436	3,0	19,0	 
interaction society-nature	society-nature interaction	society-nature interaction	2	9,44183625827	42,7086614111	510,1567693	2,0	11,0	 
complementary land use	complementary land uses	complementary land uses	3	3,9714236158	17,0404108961	560,083306919	2,0	12,0	 
case city many study world	many case studies around the world of cities	many case studies around the world of cities	8	3,9714236158	17,0404108961	657,172533394	2,0	21,0	 
congestion traffic	traffic congestion	traffic congestion	2	4,72091812914	19,4401631259	451,99627492	3,0	14,0	 
instrument policy transportation	transportation policies and the instruments	transportation policies and the instruments	5	3,9714236158	17,0404108961	337,235850928	2,0	40,0	 
consequent demand effect travel	consequent effects on travel demand	consequent effects on travel demand	5	7,94284723159	34,0808217922	403,5690878	2,0	43,0	 
pattern travel	travel patterns	travel patterns	2	6,29455750551	28,4724409407	478,877627168	2,0	12,0	 
city consequent	cities and the consequent	cities and the consequent	4	6,29455750551	28,4724409407	403,5690878	2,0	43,0	 
land strategy use	land use strategies	land use strategies|&|land use and strategies	3	5,95713542369	25,5606163442	427,67862894	2,0	10,0	 
category land-use	land-use categories	land-use categories	2	4,72091812914	21,3543307055	342,767216112	2,0	11,0	 
interaction transport use	use transport interaction	use transport interaction	3	3,9714236158	19,7931919782	365,690251807	2,0	25,0	 
computing time	computing times	computing times	2	4,72091812914	21,3543307055	466,181007913	2,0	18,0	 
model new	new models	new models	2	4,72091812914	19,4401631259	469,119348112	3,0	23,0	 
change technological	technological changes	technological changes	2	9,44183625827	36,1640792294	359,030927625	4,0	55,0	 
drive force major	major driving force	major driving force	3	3,9714236158	17,0404108961	403,756137086	2,0	13,0	 
major model type	major types of model	major types of model	4	7,94284723159	34,0808217922	403,5690878	2,0	43,0	 
change land use	land use change	land use change|&|land use changes|&|Land use change|&|changes in land use|&|Land use changes|&|change in land use|&|changes of land use	3	119,142708474	201,120828443	489,625494384	27,0	238,0	 
activity economic	economic activity	economic activity	2	4,72091812914	21,3543307055	330,867376803	2,0	12,0	 
ecosystem service	ecosystem services	ecosystem services|&|ecosystem service	2	18,8836725165	68,1143887115	363,857887861	5,0	38,0	 
carbon indirect leakage	carbon leakage and indirect	carbon leakage and indirect|&|Carbon leakage and indirect	4	3,9714236158	19,7931919782	567,978465428	1,0	5,0	 
development urban	urban development	urban development	2	9,44183625827	36,1640792294	393,277043323	4,0	56,0	 
model parameter	model parameters	model parameters|&|Parameters of all models|&|parameters of this model	2	6,29455750551	24,1093861529	713,507203489	4,0	32,0	 
change cost effect term transport	term effects of changes in transport costs	term effects of changes in transport costs	7	7,94284723159	34,0808217922	403,5690878	2,0	43,0	 
form urban	urban form	urban form	2	7,86819688189	30,1367326911	362,135722365	4,0	23,0	 
maker policy	policy makers	policy makers	2	4,72091812914	19,4401631259	365,744765558	3,0	25,0	 
nature relationship	nature of this relationship	nature of this relationship	4	6,29455750551	28,4724409407	437,364779905	2,0	43,0	 
example operational term	terms of operational examples	terms of operational examples	4	7,94284723159	34,0808217922	403,5690878	2,0	43,0	 
example operational strength	operational examples and the strengths	operational examples and the strengths	5	7,94284723159	34,0808217922	437,364779905	2,0	43,0	 
achievement level various	various levels of achievement	various levels of achievement	4	3,9714236158	17,0404108961	503,124544834	2,0	21,0	 
carbon sink	carbon sink	carbon sink|&|carbon sinks	2	7,86819688189	28,3809952965	388,378370816	5,0	36,0	 
pattern spatial	spatial pattern	spatial pattern	2	6,29455750551	28,4724409407	973,310755847	2,0	7,0	 
health outcome	health outcomes	health outcomes	2	4,72091812914	21,3543307055	646,354379954	2,0	11,0	 
change cover	cover change	cover change	2	6,29455750551	24,1093861529	445,009437994	5,0	41,0	 
