stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
microcirculation network one-way organization traffic	one-way traffic organization of microcirculation network	one-way traffic organization of microcirculation network	6	3,9714236158	17,5294229508	118,198259466	1,0	9,0	 
distance trend	distance trend	distance trend	2	3,14727875276	14,6237533549	141,701172039	1,0	8,0	 
flow traffic	traffic flow	traffic flow	2	4,72091812914	18,6633389415	68,6141427519	2,0	19,0	 
21st century	21st century	21st century	2	6,29455750551	20,5213971342	128,942148445	4,0	21,0	 
management strategy	management strategies	management strategies	2	3,14727875276	12,442225961	104,471553894	2,0	14,0	 
distance exit motorway	distance from a motorway exit	distance from a motorway exit	5	3,9714236158	17,5294229508	141,701172039	1,0	8,0	 
energy system	energy system	energy system|&|system energy	2	3,14727875276	12,442225961	146,810525666	2,0	14,0	 
ANN-based model	ANN-based model	ANN-based model	2	3,14727875276	14,6237533549	133,010358771	1,0	3,0	 
path planning	path planning	path planning	2	6,29455750551	24,884451922	207,766722402	2,0	9,0	 
condition traffic	traffic condition	traffic condition|&|traffic conditions	2	6,29455750551	22,3322284825	82,0261611706	3,0	27,0	 
network system	system of networks	system of networks|&|network system|&|system network|&|network systems	3	6,29455750551	22,3322284825	161,83921872	4,0	18,0	 
optimal solution	optimal solution	optimal solution	2	3,14727875276	12,442225961	145,227485857	2,0	9,0	 
analysis network	network analysis	network analysis	2	3,14727875276	12,442225961	155,083675746	2,0	11,0	 
mode transport	transport modes	transport modes	2	3,14727875276	14,6237533549	95,8833865694	1,0	9,0	 
expansion infrastructure	infrastructure expansion	infrastructure expansion	2	3,14727875276	14,6237533549	104,237381256	1,0	6,0	 
Urban growth	Urban growth	Urban growth	2	7,86819688189	25,6517464177	336,837016921	4,0	12,0	 
area central urban	urban central area	urban central area	3	5,95713542369	26,2941344262	141,842892165	1,0	6,0	 
long run	long run	long run	2	3,14727875276	14,6237533549	163,970222561	1,0	3,0	 
choice model route	route choice model	route choice model	3	3,9714236158	14,7766418687	115,126499129	2,0	15,0	 
new paradigm	new paradigms	new paradigms	2	3,14727875276	14,6237533549	107,5606921	1,0	8,0	 
network planning	network planning	network planning	2	4,72091812914	21,9356300324	242,258145956	1,0	3,0	 
choice route	route choice	route choice	2	6,29455750551	24,884451922	103,173059482	3,0	21,0	 
collection datum	data collection	data collection	2	4,72091812914	16,7491713619	81,917846472	3,0	29,0	 
growth impact urban	impacts of urban growth	impacts of urban growth	4	3,9714236158	14,7766418687	132,280209529	2,0	20,0	 
link travel	travel along a link	travel along a link|&|link travel	4	3,14727875276	12,442225961	111,846225869	2,0	8,0	 
network topology	network topology	network topology	2	3,14727875276	12,442225961	114,989288403	2,0	9,0	 
network public transportation	public transportation network	public transportation network	3	5,95713542369	19,7495522445	98,5930926313	3,0	6,0	 
algorithm genetic	genetic algorithm	genetic algorithm	2	3,14727875276	12,442225961	104,701723725	2,0	18,0	 
development regional	regional development	regional development	2	9,44183625827	37,326677883	175,578691022	2,0	10,0	 
network traffic transportation	traffic and transportation network	traffic and transportation network	4	5,95713542369	26,2941344262	162,763079815	1,0	2,0	 
mesh-connected network	mesh-connected network	mesh-connected network	2	3,14727875276	14,6237533549	233,567520723	1,0	5,0	 
cost travel	travel cost	travel cost|&|cost of travel	2	4,72091812914	16,7491713619	150,115058723	3,0	9,0	 
layout network transportation	transportation network layout	transportation network layout	3	5,95713542369	22,1649628031	274,289930323	2,0	7,0	 
length path	path length	path length	2	6,29455750551	24,884451922	215,636119076	2,0	9,0	 
agriculture industry	industry and agriculture	industry and agriculture	3	3,14727875276	14,6237533549	276,408468658	1,0	3,0	 
time travel	travel time	travel time	2	17,3100331402	56,433842119	114,904403891	4,0	22,0	 
branch road	branch roads	branch roads	2	3,14727875276	14,6237533549	118,198259466	1,0	9,0	 
system transportation	transportation system	transportation system|&|transportation systems	2	34,6200662803	69,496947235	91,4809420672	14,0	73,0	 
growth sustainable urban	sustainable urban growth	sustainable urban growth	3	3,9714236158	14,7766418687	132,280209529	2,0	20,0	 
growth sprawl urban	urban growth and sprawl	urban growth and sprawl	4	5,95713542369	22,1649628031	132,280209529	2,0	20,0	 
consequence growth urban	consequences of urban growth	consequences of urban growth	4	3,9714236158	14,7766418687	132,280209529	2,0	20,0	 
network performance transportation	transportation network performance	transportation network performance|&|performance of a transportation network	3	3,9714236158	14,7766418687	128,003838402	2,0	8,0	 
capacity network	network capacity	network capacity|&|Network capacity	2	11,0154756347	43,5477908635	115,126499129	2,0	15,0	 
network system transportation	transportation network system	transportation network system	3	3,9714236158	17,5294229508	113,127301091	1,0	4,0	 
growth process urban	process of urban growth	process of urban growth	4	3,9714236158	14,7766418687	132,280209529	2,0	20,0	 
air transportation	air transportation	air transportation	2	9,44183625827	43,8712600647	107,5606921	1,0	8,0	 
development urban	urban development	urban development	2	11,0154756347	35,9124449848	102,746759408	4,0	20,0	 
system time travel	system travel time	system travel time	3	3,9714236158	17,5294229508	95,8833865694	1,0	9,0	 
measure performance	performance measures	performance measures	2	4,72091812914	18,6633389415	64,9431553981	2,0	17,0	 
penalty turn	turn penalty	turn penalty|&|turn penalties	2	4,72091812914	21,9356300324	233,567520723	1,0	5,0	 
layout network planning	network layout planning	network layout planning	3	3,9714236158	17,5294229508	305,092045011	1,0	3,0	 
growth population rapid	rapid population growth	rapid population growth	3	3,9714236158	14,7766418687	113,089919844	2,0	14,0	 
growth relationship urban	relationship between urban growth	relationship between urban growth|&|relationship with urban growth	4	5,95713542369	22,1649628031	86,2238364906	2,0	10,0	 
design network problem	network design problem	network design problem	3	5,95713542369	22,1649628031	127,168248023	2,0	16,0	 
design network	network design	network design	2	6,29455750551	20,5213971342	160,992347581	5,0	28,0	 
model programming	programming model	programming model|&|programming models	2	7,86819688189	25,6517464177	122,666939402	4,0	22,0	 
growth management urban	urban growth management	urban growth management	3	5,95713542369	22,1649628031	155,002368021	2,0	12,0	 
energy storage supercapacitive	supercapacitive energy storage	supercapacitive energy storage	3	3,9714236158	17,5294229508	126,468850265	1,0	8,0	 
model theoretical	theoretical model	theoretical model	2	4,72091812914	21,9356300324	169,888644119	1,0	3,0	 
exit motorway	motorway exit	motorway exit|&|motorway exits	2	4,72091812914	21,9356300324	141,701172039	1,0	8,0	 
approach evolutionary	evolutionary approaches	evolutionary approaches|&|evolutionary approach	2	4,72091812914	18,6633389415	85,7858839544	2,0	6,0	 
network optimization transportation	transportation network optimization	transportation network optimization	3	3,9714236158	14,7766418687	130,404157438	2,0	11,0	 
growth management	growth management	growth management	2	7,86819688189	27,9152856031	157,683043808	3,0	14,0	 
freight network transportation	freight transportation network	freight transportation network	3	3,9714236158	17,5294229508	200,318445595	2,0	9,0	 
consumption energy	energy consumption	energy consumption	2	4,72091812914	18,6633389415	126,475572901	2,0	10,0	 
assignment traffic	traffic assignment	traffic assignment	2	9,44183625827	33,4983427238	112,683308967	3,0	17,0	 
network performance	network performance	network performance	2	6,29455750551	20,5213971342	75,7782491577	4,0	31,0	 
equilibrium network transportation	equilibrium of the transportation network	equilibrium of the transportation network|&|transportation network equilibrium	5	3,9714236158	14,7766418687	136,383111624	2,0	6,0	 
clearance network time	network clearance time	network clearance time	3	3,9714236158	14,7766418687	173,69113829	2,0	9,0	 
design network transportation	transportation network design	transportation network design	3	7,94284723159	26,332736326	133,979853071	3,0	20,0	 
analysis growth urban	analysis of urban growth	analysis of urban growth	4	3,9714236158	14,7766418687	132,280209529	2,0	20,0	 
model optimization	optimization model	optimization model|&|optimization models	2	9,44183625827	30,7820957012	144,08260319	4,0	22,0	 
pattern process undesirable	undesirable pattern or process	undesirable pattern or process	4	3,9714236158	14,7766418687	132,280209529	2,0	20,0	 
analysis method	analysis method	analysis method	2	7,86819688189	31,1055649025	65,9722756494	2,0	19,0	 
capacity uncertainty	capacity uncertainty	capacity uncertainty	2	4,72091812914	21,9356300324	131,308406201	1,0	5,0	 
efficiency energy	energy efficiency	energy efficiency	2	3,14727875276	14,6237533549	126,468850265	1,0	8,0	 
effort growth management urban	urban growth management efforts	urban growth management efforts	4	3,9714236158	17,5294229508	117,713131717	1,0	5,0	 
model network neural	neural network model	neural network model	3	7,94284723159	35,0588459016	104,233702125	1,0	6,0	 
organization traffic	traffic organization	traffic organization	2	4,72091812914	21,9356300324	118,198259466	1,0	9,0	 
growth urban	urban growth	urban growth	2	31,4727875276	68,0305945344	142,91484289	17,0	76,0	 
freight network railway transportation	railway freight transportation network	railway freight transportation network	4	3,9714236158	17,5294229508	189,627878292	1,0	4,0	 
growth rate urban	rate of urban growth	rate of urban growth	4	3,9714236158	14,7766418687	121,972370416	2,0	10,0	 
disease heart mortality	mortality from heart disease	mortality from heart disease	4	3,9714236158	17,5294229508	229,66280689	1,0	4,0	 
land use	land use	land use	2	9,44183625827	28,6752108276	170,690868394	5,0	26,0	 
ring topology	ring topology	ring topology	2	6,29455750551	29,2475067098	55,219920954	1,0	2,0	 
choice realistic route traveler	realistic traveler route choices	realistic traveler route choices	4	3,9714236158	17,5294229508	77,3167268658	1,0	9,0	 
development growth urban	urban growth and development	urban growth and development|&|urban growth so that development	4	3,9714236158	14,7766418687	107,988909975	2,0	8,0	 
equilibrium user	user equilibrium	user equilibrium	2	9,44183625827	37,326677883	130,404157438	2,0	11,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	102,286559465	108,726161043	99,7327021344	46,0	185,0	 
network transportation urban	urban transportation network	urban transportation network|&|urban transportation networks	3	25,8142535027	54,5017338782	87,9400560363	10,0	59,0	 
degree distribution	degree distribution	degree distribution	2	4,72091812914	18,6633389415	251,211903591	2,0	6,0	 
method solution	solution methods	solution methods	2	6,29455750551	22,3322284825	129,1743447	3,0	10,0	 
network road	road network	road network	2	9,44183625827	33,4983427238	87,231493526	3,0	23,0	 
information system	information systems	information systems	2	6,29455750551	22,3322284825	213,444476545	3,0	10,0	 
area urban	urban areas	urban areas|&|urban area	2	7,86819688189	23,896009023	109,83370053	5,0	41,0	 
efficiency network transportation	transportation network efficiency	transportation network efficiency|&|efficiency of the transportation network	3	9,92855903949	36,9416046718	163,139671917	2,0	10,0	 
reliability time	time reliability	time reliability	2	6,29455750551	29,2475067098	88,5424606501	1,0	7,0	 
construction network non-motorized transportation	construction of non-motorized transportation network	construction of non-motorized transportation network	5	3,9714236158	17,5294229508	141,842892165	1,0	6,0	 
demand traffic	traffic demand	traffic demand	2	9,44183625827	33,4983427238	85,0159715684	3,0	29,0	 
growth pattern urban	urban growth patterns	urban growth patterns|&|patterns of urban growth	3	3,9714236158	14,7766418687	106,538831886	2,0	14,0	 
