stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
renewal urban	urban renewal	urban renewal	2	6,29455750551	26,6760632325	266,701254208	4,0	19,0	 
census datum	census data	census data	2	6,29455750551	31,0391180203	269,943410521	2,0	11,0	 
metropolitan region	metropolitan regions	metropolitan regions	2	4,72091812914	21,3651709356	316,098840479	3,0	13,0	 
air consumption energy quality	energy consumption and air quality	energy consumption and air quality|&|air quality and energy consumption	5	3,9714236158	18,6598038334	362,478669894	2,0	21,0	 
1990s geography urban	urban geography in the 1990s	urban geography in the 1990s|&|urban geography during the 1990s|&|urban geography beyond the 1990s	5	5,95713542369	27,9897057501	298,203254283	2,0	8,0	 
copyright holder listserv	listserv without the copyright holder	listserv without the copyright holder	5	3,9714236158	18,6598038334	1103,94221179	2,0	9,0	 
area built-up	built-up areas	built-up areas	2	6,29455750551	28,4868945808	266,024684252	3,0	22,0	 
50th anniversary publication	50th anniversary of the publication	50th anniversary of the publication	5	3,9714236158	18,6598038334	389,815567989	2,0	21,0	 
land-use suitability	land-use suitability	land-use suitability	2	4,72091812914	23,2793385152	259,775006498	2,0	14,0	 
indicator set	set of indicators	set of indicators	3	4,72091812914	23,2793385152	521,138031814	2,0	8,0	 
development transportation urban	urban transportation development	urban transportation development|&|development of urban transportation	3	3,9714236158	18,6598038334	295,850647769	2,0	10,0	 
area development	development areas	development areas	2	4,72091812914	23,2793385152	518,506967044	2,0	10,0	 
issue special	special issue	special issue	2	4,72091812914	21,3651709356	482,642371899	3,0	13,0	 
different part	different parts	different parts	2	4,72091812914	21,3651709356	258,235262474	3,0	19,0	 
life quality	quality of life	quality of life	3	4,72091812914	23,2793385152	411,733097236	2,0	13,0	 
economic reform	economic reform	economic reform	2	4,72091812914	23,2793385152	498,822264525	2,0	11,0	 
freight movement	freight movement	freight movement	2	4,72091812914	23,2793385152	802,158243669	2,0	8,0	 
energy use	energy use	energy use	2	4,72091812914	23,2793385152	1491,81320356	2,0	5,0	 
ecosystem service urban	urban ecosystem services	urban ecosystem services	3	7,94284723159	34,0990602554	280,599561324	3,0	15,0	 
analysis robustness	robustness analysis	robustness analysis	2	4,72091812914	26,5516296061	353,174134137	1,0	7,0	 
form new	new forms	new forms	2	4,72091812914	23,2793385152	289,037474039	2,0	9,0	 
plan process	planning process	planning process|&|planning processes	2	15,7363937638	57,8838236858	530,147452092	11,0	53,0	 
plan process urban	urban planning processes	urban planning processes|&|urban planning process|&|process of urban planning	3	17,8714062711	71,581602381	438,454753338	4,0	21,0	 
century half last	last half century	last half century	3	5,95713542369	27,9897057501	479,898919037	2,0	21,0	 
green infrastructure	green infrastructure	green infrastructure	2	6,29455750551	31,0391180203	336,378831633	2,0	16,0	 
development policy	development policies	development policies	2	4,72091812914	21,3651709356	547,034090704	3,0	11,0	 
demand travel	travel demand	travel demand	2	4,72091812914	21,3651709356	390,084301865	3,0	18,0	 
authority local	local authorities	local authorities	2	4,72091812914	21,3651709356	578,803684783	3,0	18,0	 
area metropolitan	metropolitan areas	metropolitan areas|&|metropolitan area	2	14,1627543874	50,2042690005	408,63371459	8,0	35,0	 
system urban	urban system	urban system	2	6,29455750551	28,4868945808	485,555862086	3,0	16,0	 
decision support	decision support	decision support	2	9,44183625827	42,7303418713	273,747418038	3,0	17,0	 
direction future	future directions	future directions	2	4,72091812914	21,3651709356	371,504847732	3,0	8,0	 
information spatial	spatial information	spatial information	2	4,72091812914	21,3651709356	470,65852717	3,0	14,0	 
process urban	urban processes	urban processes	2	4,72091812914	21,3651709356	316,103879068	3,0	5,0	 
Chinese city	Chinese cities	Chinese cities	2	4,72091812914	21,3651709356	263,099683856	3,0	21,0	 
article email individual use	email articles for individual use	email articles for individual use	5	3,9714236158	18,6598038334	595,93439929	2,0	9,0	 
neighborhood urban	urban neighborhoods	urban neighborhoods	2	4,72091812914	23,2793385152	381,972516966	2,0	7,0	 
ecosystem service	ecosystem services	ecosystem services|&|ecosystem service|&|Ecosystem services	2	36,1937056567	124,036794033	400,224932651	10,0	65,0	 
architecture landscape	landscape architecture	landscape architecture	2	4,72091812914	21,3651709356	374,66526168	3,0	6,0	 
development urban	urban development	urban development	2	20,4573118929	67,952360219	273,501929081	10,0	71,0	 
change landscape	landscape change	landscape change	2	4,72091812914	23,2793385152	250,450327662	2,0	8,0	 
change climate	climate change	climate change	2	11,0154756347	44,2250783043	428,036430656	5,0	31,0	 
form urban	urban form	urban form	2	7,86819688189	31,5893416459	255,197933473	5,0	26,0	 
maker policy	policy makers	policy makers	2	4,72091812914	21,3651709356	353,314679796	3,0	12,0	 
life urban	urban life	urban life	2	7,86819688189	33,3450790406	474,893984971	4,0	13,0	 
available information	information available	information available|&|available information	2	4,72091812914	21,3651709356	549,475758691	3,0	8,0	 
growth population	population growth	population growth	2	4,72091812914	23,2793385152	483,448290901	2,0	4,0	 
adaptation climate	climate adaptation	climate adaptation	2	6,29455750551	35,4021728081	491,495445042	1,0	3,0	 
social theory	social theory	social theory	2	4,72091812914	21,3651709356	321,438316352	3,0	10,0	 
plan urban	urban planning	urban planning|&|Urban planning	2	66,0928538079	151,487908936	361,085616496	33,0	194,0	 
sustainability urban	urban sustainability	urban sustainability	2	11,0154756347	44,2250783043	315,21380959	5,0	17,0	 
climate urban	urban climate	urban climate|&|urban climates	2	4,72091812914	21,3651709356	461,037331072	3,0	23,0	 
transformation urban	urban transformation	urban transformation	2	4,72091812914	21,3651709356	315,80302312	3,0	10,0	 
geography student urban	students of urban geography	students of urban geography|&|urban geography for all geography students	4	5,95713542369	25,5742951916	405,774899777	3,0	25,0	 
ecology urban	urban ecology	urban ecology|&|Urban ecology	2	4,72091812914	21,3651709356	313,278704386	3,0	17,0	 
comfort human	human comfort	human comfort	2	4,72091812914	21,3651709356	338,364411003	3,0	26,0	 
passenger transportation	passenger transportation	passenger transportation	2	4,72091812914	23,2793385152	283,181401353	2,0	9,0	 
