stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
renewal urban	urban renewal	urban renewal	2	6,29455750551	27,563330691	298,071278243	4,0	19,0	 
census datum	census data	census data	2	6,29455750551	31,9263854788	299,82009109	2,0	12,0	 
metropolitan region	metropolitan regions	metropolitan regions	2	4,72091812914	22,0306215295	337,295098385	3,0	13,0	 
air consumption energy quality	energy consumption and air quality	energy consumption and air quality|&|air quality and energy consumption	5	3,9714236158	19,2196072724	377,507291334	2,0	20,0	 
1990s geography urban	urban geography in the 1990s	urban geography in the 1990s|&|urban geography during the 1990s|&|urban geography beyond the 1990s	5	5,95713542369	28,8294109086	326,051013686	2,0	9,0	 
environmental impact	environmental impacts	environmental impacts	2	6,29455750551	27,563330691	366,254299621	4,0	28,0	 
50th anniversary publication	50th anniversary of the publication	50th anniversary of the publication	5	3,9714236158	19,2196072724	399,871303981	2,0	21,0	 
development spatial	spatial development	spatial development	2	4,72091812914	22,0306215295	655,007263214	3,0	11,0	 
governance urban	urban governance	urban governance	2	14,1627543874	66,0918645885	479,50683155	3,0	15,0	 
public space	public space	public space	2	4,72091812914	22,0306215295	301,162133492	3,0	17,0	 
method methodology	method and methodology	method and methodology	3	6,29455750551	31,9263854788	297,665451018	2,0	6,0	 
land-use suitability	land-use suitability	land-use suitability	2	4,72091812914	23,9447891091	290,579114717	2,0	13,0	 
indicator set	set of indicators	set of indicators	3	4,72091812914	23,9447891091	536,4446407	2,0	8,0	 
knowledge production	knowledge production	knowledge production	2	7,86819688189	45,3618003333	419,56068678	2,0	12,0	 
policy public	public policy	public policy	2	4,72091812914	23,9447891091	394,705319675	2,0	6,0	 
issue special	special issue	special issue	2	4,72091812914	22,0306215295	428,938655185	3,0	13,0	 
different part	different parts	different parts	2	4,72091812914	22,0306215295	338,82883475	3,0	19,0	 
life quality	quality of life	quality of life	3	4,72091812914	23,9447891091	314,518512071	2,0	13,0	 
congestion traffic	traffic congestion	traffic congestion	2	4,72091812914	22,0306215295	515,392765294	3,0	11,0	 
economic reform	economic reform	economic reform	2	4,72091812914	23,9447891091	455,669121376	2,0	13,0	 
freight movement	freight movement	freight movement	2	4,72091812914	23,9447891091	687,080267091	2,0	8,0	 
energy use	energy use	energy use	2	6,29455750551	29,3741620393	1020,35139952	3,0	10,0	 
ecosystem service urban	urban ecosystem services	urban ecosystem services	3	7,94284723159	35,2186671333	305,012643118	3,0	14,0	 
form new	new forms	new forms	2	4,72091812914	23,9447891091	373,390466942	3,0	17,0	 
plan process	planning process	planning process|&|planning processes	2	15,7363937638	60,1019923321	561,024932237	11,0	50,0	 
plan process urban	urban planning processes	urban planning processes|&|urban planning process|&|process of urban planning	3	17,8714062711	74,1007178562	406,301791739	4,0	21,0	 
century half last	last half century	last half century	3	5,95713542369	28,8294109086	399,871303981	2,0	21,0	 
development policy	development policies	development policies	2	4,72091812914	22,0306215295	525,355747183	3,0	11,0	 
system transportation	transportation systems	transportation systems|&|transportation system	2	14,1627543874	54,0917930989	304,045041655	7,0	37,0	 
authority local	local authorities	local authorities	2	4,72091812914	22,0306215295	542,636025345	3,0	20,0	 
area metropolitan	metropolitan areas	metropolitan areas|&|metropolitan area	2	15,7363937638	56,1472095301	373,580048836	9,0	39,0	 
system urban	urban system	urban system	2	6,29455750551	29,3741620393	397,398893791	3,0	16,0	 
decision support	decision support	decision support	2	9,44183625827	44,061243059	346,112312793	3,0	16,0	 
direction future	future directions	future directions	2	4,72091812914	22,0306215295	441,956570778	3,0	7,0	 
process urban	urban processes	urban processes	2	4,72091812914	22,0306215295	388,760516018	3,0	6,0	 
Chinese city	Chinese cities	Chinese cities	2	4,72091812914	22,0306215295	339,723897965	3,0	22,0	 
article email individual use	email articles for individual use	email articles for individual use	5	3,9714236158	19,2196072724	601,63094713	2,0	9,0	 
neighborhood urban	urban neighborhoods	urban neighborhoods	2	4,72091812914	23,9447891091	480,335503298	2,0	6,0	 
