citiesNumber,densityConfig,gravityHierarchyExponent,gravityInflexion,gravityRadius,hierarchyRole,maxNewLinksNumber,meanBwCentrality,meanPathLength,meanRelativeSpeed,nwDiameter,nwLength
72.82964868945191,5,3.287585157596723,5.184355305906909,88.56053290740952,0.5353908205652129,12.30678139728829,0.13313606504846592,0.5781415549347716,0.6204275758741921,1.2696785178925458,594.0482760994411
72.82964868945191,6,3.287585157596723,5.184355305906909,88.56053290740952,0.5353908205652129,12.30678139728829,0.1536754088123951,0.7173455745693145,0.5955040434164192,1.9394123991681906,610.5013493658829
72.82964868945191,3,3.287585157596723,5.184355305906909,88.56053290740952,0.5353908205652129,12.30678139728829,0.1694382738903287,0.6674909633278105,0.5864796442375708,1.7011474668547977,566.1496049310043
72.82964868945191,4,3.287585157596723,5.184355305906909,88.56053290740952,0.5353908205652129,12.30678139728829,0.15889817944612464,0.6975605907958417,0.6066963783631878,2.105608047198782,591.2360757592386
72.82964868945191,9,3.287585157596723,5.184355305906909,88.56053290740952,0.5353908205652129,12.30678139728829,0.15353393435585216,0.7035045416266046,0.6029660857500114,1.9652536264122284,590.0286473133841
72.82964868945191,1,3.287585157596723,5.184355305906909,88.56053290740952,0.5353908205652129,12.30678139728829,0.1640573907240574,0.8267868471340897,0.5771436521143525,2.155664277434865,619.6724236492785
72.82964868945191,10,3.287585157596723,5.184355305906909,88.56053290740952,0.5353908205652129,12.30678139728829,0.16989956837364503,0.7822099017312844,0.5848227805714223,1.9647429357023158,576.0811036201608
72.82964868945191,7,3.287585157596723,5.184355305906909,88.56053290740952,0.5353908205652129,12.30678139728829,0.15735400144196107,0.7324296955418654,0.6018553992665655,2.0991112108690357,600.7345859425798
72.82964868945191,8,3.287585157596723,5.184355305906909,88.56053290740952,0.5353908205652129,12.30678139728829,0.14553292477769766,0.685629544491403,0.6142831308963043,1.77155094579192,609.4980326993845
72.82964868945191,2,3.287585157596723,5.184355305906909,88.56053290740952,0.5353908205652129,12.30678139728829,0.18292020004348772,0.7650543016714144,0.547791823321753,1.9389908757683123,583.4719298184225
