alphalocalization,citiesNumber,diffusion,diffusionsteps,distance,entropy,gravityHierarchyExponent,gravityInflexion,gravityRadius,growthrate,hierarchyRole,id,idpar,maxNewLinksNumber,meanBwCentrality,meanPathLength,meanRelativeSpeed,moran,nwDiameter,nwLength,population,replication,rsquared,slope
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.8211773701725841,0.7282903769747983,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,19,0,11.024241180237802,0.15960447168312336,0.7861066277089661,0.5552840396073097,0.011138524950011384,1.7429571168651774,680.096916958521,144460.05032252672,446430842,0.9365271193093176,-0.6533235127351898
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.7598749561675818,0.6996095567295548,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,18,0,11.024241180237802,0.1397464737005199,0.6745419146735206,0.6117198072238687,0.01235288325344428,1.5779353040824105,654.9265444721104,144460.05032252672,1606405519,0.9134908166389846,-0.6091438519673746
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.6367634311297351,0.7187334326598207,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,17,0,11.024241180237802,0.15025364106919467,0.7210375066701583,0.5867905765829856,0.01146977692537089,1.8081646687397361,646.02722549181,144460.05032252672,-1503082518,0.9167630232850841,-0.6133523516796674
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.7182315209520206,0.7197166467158662,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,16,0,11.024241180237802,0.1513841227576867,0.7231163381283768,0.5665101556925299,0.011179804119645706,1.9265983029020475,677.423692347307,144460.05032252672,836687958,0.9026681747024411,-0.6151622040256713
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.8261431286426594,0.7450708432589396,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,15,0,11.024241180237802,0.17469072749971626,0.869801454270632,0.5324441748104507,0.00980499867506576,2.5341210738821087,652.6582083848422,144460.05032252672,-1777728470,0.9275759581329666,-0.6244860931769859
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.71940772224823,0.6872964768423967,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,14,0,11.024241180237802,0.14618246921617709,0.6459857575150442,0.6155770606616474,0.013057868229500879,1.634139683468581,638.5935405438601,144460.05032252672,-762472110,0.8991181247901665,-0.5685152603935251
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.7147336887216597,0.7170685783183014,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,13,0,11.024241180237802,0.16955805967878643,0.8671837794788048,0.5394509037149541,0.011204740262258683,2.461573905414004,643.3834614905628,144460.05032252672,-2099343680,0.901665989650955,-0.5928405781179973
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.6386162541024463,0.705937049847813,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,12,0,11.024241180237802,0.15242027011689932,0.7855344576789003,0.553477769249266,0.012077507311344039,2.1085897871152794,674.8052603928285,144460.05032252672,-785770011,0.8933125601170364,-0.5819031980718374
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.7453952558828176,0.7133763278064297,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,11,0,11.024241180237802,0.16438336943954923,0.7921997060388298,0.5595734208599121,0.011381339682489479,2.1980877275537187,645.9431407605962,144460.05032252672,-1330394315,0.9131812625569881,-0.6083972577874414
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.6422484351483132,0.6863214940520437,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,10,0,11.024241180237802,0.14835794217237516,0.7373156897501014,0.567987481613382,0.01277556765468403,1.7448955444465648,656.0576511661859,144460.05032252672,1233037354,0.8995388185559647,-0.5799872663391121
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.8358002331442029,0.7214954418313073,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,9,0,11.024241180237802,0.15880149812734082,0.7219150650348992,0.5791667755023184,0.011930658803728922,1.873161857071726,616.0335862070674,144460.05032252672,-545933411,0.9027693194465726,-0.5860751938170248
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.6773971023538982,0.6960558936649062,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,8,0,11.024241180237802,0.14463967055593685,0.804296591823825,0.5802523524964951,0.012605728282514914,1.9417579912480984,668.5558520549711,144460.05032252672,-376738334,0.8834736470972236,-0.5660108750795818
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.7715933652616624,0.7123349731879831,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,7,0,11.024241180237802,0.1609480917448231,0.7359235645107576,0.5903741478115064,0.011928234930991424,1.900685474254667,640.4621095160797,144460.05032252672,1589698661,0.9105560365867323,-0.6054251706637855
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.7304586232824168,0.7350625680803343,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,6,0,11.024241180237802,0.1705987017694158,0.8577796060688154,0.5498816395066696,0.011236511115020319,2.2282724796188775,653.0451623412779,144460.05032252672,-814133293,0.915300668168927,-0.625170690194141
3.9386374340492947,89.43967227389784,0.48574630199650326,1.884725117704983,0.6522122435023938,0.7132769122074116,2.7174092394663143,0.8989743151335361,85.6492928172157,27814.976941781315,0.24444317264003823,5,0,11.024241180237802,0.1738430109216626,0.9177329257427054,0.5208425245026975,0.011446338980598597,2.503354128607649,659.0890801122538,144460.05032252672,-2020343021,0.9056291462160941,-0.5993675845787454
