citiesNumber,densityConfig,gravityHierarchyExponent,gravityInflexion,gravityRadius,hierarchyRole,maxNewLinksNumber,meanBwCentrality,meanPathLength,meanRelativeSpeed,nwDiameter,nwLength
60.2044459464898,6,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.16472168194868944,0.680975520074764,0.6064597749857155,1.7726914515889705,556.3007259263195
60.2044459464898,4,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.2246798493408663,0.8999353086205534,0.5522139210872585,2.42541253299358,524.7974284829832
60.2044459464898,3,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.20970639992590537,0.8669512321134016,0.5509476409361936,2.0820391023878373,527.2229854895292
60.2044459464898,1,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.1973379297136838,0.7207418084986609,0.6105517836256213,1.7853708549033425,539.6883689300661
60.2044459464898,8,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.17378148041750455,0.6118767552274649,0.6231955808173099,1.5321803480638685,515.8890215646181
60.2044459464898,6,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.1835687382297552,0.7496120462780713,0.5698186963241193,1.8670364640378176,529.1494869168802
60.2044459464898,7,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.1848013337038066,0.7687986998225409,0.5958600306398615,1.9277070677303325,549.5481490733978
60.2044459464898,10,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.18960068945705255,0.673709025866062,0.6063791196932894,1.732628972094989,488.9157460302773
60.2044459464898,2,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.19298879318329165,0.7052966110714378,0.6095082694214182,2.0005412507873404,536.7645182321038
60.2044459464898,10,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.18211864406779663,0.7348851261465453,0.6081648645344891,2.1871261647290137,543.6363479831256
60.2044459464898,1,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.16232580037664784,0.6306568047092636,0.6558987195672923,1.5551085864283964,528.7567987303453
60.2044459464898,2,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.16753295668549908,0.6396482316642292,0.6570713969759663,1.827956851996389,529.6887605236611
60.2044459464898,5,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.16408784399489704,0.6881105519766327,0.6320412064568122,1.6473901064326057,517.537576205563
60.2044459464898,9,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.19224530708948423,0.807214952328391,0.5628376680291483,2.3943454629051386,527.695243949581
60.2044459464898,8,2.294112088797621,1.0460177691738917,59.11930406941456,0.8309978005607843,5.709690824397001,0.18946929702695192,0.7921098657723489,0.5655286171810268,2.226466425144383,554.2070066360819
