stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
development land-use	land-use development	land-use development	2	6,29455750551	32,1722979039	186,757159767	2,0	21,0	 
participation public	public participation	public participation	2	6,29455750551	29,6200744645	244,142451082	3,0	9,0	 
analysis sensitivity	sensitivity analysis	sensitivity analysis	2	6,29455750551	27,8092431161	185,304168333	4,0	40,0	 
gas greenhouse	greenhouse gas	greenhouse gas	2	6,29455750551	29,6200744645	272,630924337	6,0	47,0	 
rail transit	rail transit	rail transit	2	6,29455750551	27,8092431161	194,70959969	4,0	32,0	 
sprawl urban	urban sprawl	urban sprawl	2	4,72091812914	24,1292234279	221,964374507	2,0	15,0	 
decision support system	decision support system	decision support system	3	7,94284723159	35,5289740649	274,55001767	3,0	19,0	 
land use-transportation	land use-transportation	land use-transportation	2	9,44183625827	39,6069798006	186,781430441	5,0	29,0	 
environmental impact	environmental impacts	environmental impacts	2	12,589115011	48,5734187159	217,600504663	7,0	67,0	 
freight transportation	freight transportation	freight transportation	2	11,0154756347	46,2081431007	268,605881933	5,0	37,0	 
design problem	design problem	design problem|&|design problems	2	6,29455750551	29,6200744645	407,998070481	23,0	197,0	 
network planning	network planning	network planning	2	6,29455750551	32,1722979039	183,98716256	2,0	13,0	 
policy public	public policy	public policy	2	4,72091812914	22,2150558483	242,332455104	3,0	12,0	 
land-use planning transportation	transportation and land-use planning	transportation and land-use planning|&|land-use planning and transportation planning	4	5,95713542369	29,0621411072	255,018676273	2,0	15,0	 
carbon monoxide	carbon monoxide	carbon monoxide	2	4,72091812914	24,1292234279	194,86112404	2,0	23,0	 
freight movement	freight movement	freight movement	2	4,72091812914	24,1292234279	265,438003944	2,0	20,0	 
system transportation urban	urban transportation system	urban transportation system|&|urban transportation systems|&|transportation systems and urban	3	41,6999479659	125,380934371	188,568273228	15,0	110,0	 
life quality	quality of life	quality of life	3	14,1627543874	54,6450960554	209,55325256	7,0	56,0	 
design urban	urban design	urban design	2	6,29455750551	32,1722979039	191,672230558	2,0	18,0	 
available datum	data available	data available|&|available data	2	6,29455750551	29,6200744645	401,858577803	3,0	13,0	 
generation trip	trip generations	trip generations|&|trip generation	2	9,44183625827	44,4301116967	185,958675285	3,0	18,0	 
planning problem	planning problems	planning problems|&|planning problem	2	6,29455750551	27,8092431161	191,502626386	4,0	45,0	 
pattern travel	travel patterns	travel patterns	2	6,29455750551	27,8092431161	206,970666093	4,0	22,0	 
different mode	different modes	different modes	2	6,29455750551	27,8092431161	202,566146474	4,0	41,0	 
development sustainable transportation urban	urban transportation sustainable development	urban transportation sustainable development|&|sustainable development of urban transportation	4	5,95713542369	29,0621411072	283,737775909	2,0	14,0	 
duty heavy vehicle	heavy duty vehicles	heavy duty vehicles	3	7,94284723159	38,7495214763	204,891286521	2,0	19,0	 
model transportation	transportation models	transportation models|&|transportation model	2	6,29455750551	29,6200744645	274,300325266	3,0	15,0	 
bus network	bus network	bus network	2	4,72091812914	24,1292234279	298,379416221	2,0	13,0	 
center distribution	distribution centers	distribution centers	2	6,29455750551	32,1722979039	270,174665824	2,0	9,0	 
plan transportation	transportation plans	transportation plans|&|transportation plan	2	7,86819688189	34,7615538951	194,036977628	4,0	43,0	 
numerical result	Numerical results	Numerical results|&|numerical results	2	7,86819688189	34,7615538951	222,192394217	4,0	34,0	 
planning transport	transport planning	transport planning	2	9,44183625827	39,6069798006	229,606871434	5,0	29,0	 
