stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
allocation budget computing	computing budget allocation	computing budget allocation	3	17,8714062711	92,4301217313	2586,7804058	7,0	26,0	 
review selection	review and selection	review and selection	3	12,589115011	59,3122930519	3610,70143884	8,0	70,0	 
partner selection	partner selection	partner selection	2	12,589115011	76,7645122032	1894,73894877	2,0	4,0	 
Informatics program	Informatics Program	Informatics Program	2	12,589115011	59,3122930519	3610,70143884	8,0	70,0	 
representation tour-based travel	tour-based representation of travel	tour-based representation of travel	4	11,9142708474	56,7892600371	1763,82669979	6,0	102,0	 
model non-human primate	non-human primate models	non-human primate models|&|non-human primate model	3	15,8856944632	71,1489838772	1580,24514273	16,0	130,0	 
advance equilibrium modeling network research transportation	research advances in transportation network equilibrium modeling	research advances in transportation network equilibrium modeling	7	11,9142708474	56,7892600371	1763,82669979	6,0	102,0	 
anxiety-inducing human situation	anxiety-inducing situations as humans	anxiety-inducing situations as humans	4	11,9142708474	56,7892600371	1359,83457948	6,0	96,0	 
incident non-recurrent traffic	non-recurrent traffic incidents	non-recurrent traffic incidents	3	17,8714062711	77,9376583798	815,706936849	9,0	234,0	 
constraint reliability time travel	travel time reliability constraint	travel time reliability constraint	4	17,8714062711	77,9376583798	815,706936849	9,0	234,0	 
allocation budget	budget allocation	budget allocation|&|budget allocations	2	119,596592605	365,14835627	1870,16624928	65,0	336,0	 
program response revision unexpected	Unexpected revisions of response programs	Unexpected revisions of response programs	5	19,857118079	84,5052419995	1406,00319546	10,0	194,0	 
analysis network	network analysis	network analysis	2	23,6045906457	96,3724993903	855,252122518	15,0	260,0	 
trial unexpected	unexpected trials	unexpected trials	2	15,7363937638	70,6288915256	1406,00319546	10,0	194,0	 
component frontocentral	frontocentral components	frontocentral components	2	15,7363937638	70,6288915256	1406,00319546	10,0	194,0	 
network planning transportation	transportation network planning	transportation network planning	3	13,8999826553	75,8888704972	1864,94533276	3,0	10,0	 
freight transportation	freight transportation	freight transportation	2	29,8991481512	126,350425886	1429,15268965	23,0	100,0	 
cue current validity	current cue validity	current cue validity	3	19,857118079	84,5052419995	1406,00319546	10,0	194,0	 
central nervous system	central nervous system	central nervous system	3	11,9142708474	58,961488446	816,959262364	5,0	8,0	 
chain management supply	supply chain management	supply chain management	3	15,8856944632	82,1601082056	899,034695547	4,0	18,0	 
choice route	route choice	route choice	2	14,1627543874	80,6175734898	967,137686472	3,0	13,0	 
source time travel uncertainty	source of uncertainty of travel time	source of uncertainty of travel time	6	17,8714062711	77,9376583798	815,706936849	9,0	234,0	 
collection datum	data collection	data collection|&|collection data	2	22,0309512693	106,738336445	1713,92666144	7,0	12,0	 
event future	future events	future events	2	26,7518693984	120,069115593	1411,57420273	10,0	69,0	 
measure performance transportation	transportation performance measure	transportation performance measure	3	17,8714062711	77,9376583798	815,706936849	9,0	234,0	 
journal regional science transportation	regional science and transportation journals	regional science and transportation journals	5	11,9142708474	56,7892600371	1763,82669979	6,0	102,0	 
network public transportation	public transportation network	public transportation network	3	11,9142708474	58,961488446	1228,2326878	5,0	10,0	 
dynamic flow network	dynamic network flows	dynamic network flows	3	11,9142708474	56,7892600371	1763,82669979	6,0	102,0	 
mental time travel	mental time travel	mental time travel|&|Mental time travel	3	111,199861242	347,41759739	1575,60293431	31,0	113,0	 
resource web-based	web-based resource	web-based resource	2	12,589115011	59,3122930519	3610,70143884	8,0	70,0	 
experiment numerical	numerical experiment	numerical experiment	2	15,7363937638	70,6288915256	794,357266779	10,0	242,0	 
time travel	time travel	time travel|&|travel time|&|travel times|&|Time travel|&|Travel times|&|Travel time	2	229,751348951	574,465003239	1018,59932763	110,0	744,0	 
capacity due fluctuation roadway	Fluctuations in roadway capacity due	Fluctuations in roadway capacity due	5	17,8714062711	77,9376583798	815,706936849	9,0	234,0	 
