alphalocalization,diffusion,diffusionsteps,distance,entropy,growthrate,moran,slope
1.2737318279306906,0.017517440251729424,0.0,0.3704048485887032,0.8040341136204907,174.334439696571,0.0033877501651512374,-1.0430396957517818
1.2737318279306906,0.017517440251729424,1.0,0.3526258236918246,0.9699212540512346,174.334439696571,0.06720166084292098,-0.6878175233378119
1.2737318279306906,0.017517440251729424,2.0,0.3549453414648522,0.980151246781242,174.334439696571,0.11075174213835962,-0.5494970326678141
1.2737318279306906,0.017517440251729424,3.0,0.2106982073798497,0.9771940022598297,174.334439696571,0.16208079630015798,-0.5864096585265094
1.211136423889855,0.08517449164020201,3.0,0.21520031751302934,0.9940483513410885,389.65753139584274,0.21644573852380086,-0.2985883080675077
1.211136423889855,0.08517449164020201,2.0,0.38389133038243245,0.9928414616819661,389.65753139584274,0.16005639941057967,-0.32953033781097146
1.211136423889855,0.08517449164020201,1.0,0.2781690507414911,0.9899850258710455,389.65753139584274,0.09492013006705029,-0.389369713753037
1.211136423889855,0.08517449164020201,0.0,0.36759869625900127,0.8597710135997733,389.65753139584274,0.003171844661215883,-1.101110635514648
0.5001267331282416,0.05108454980900884,3.0,0.4097877183722805,0.9997465985891385,297.4483328144818,0.08835428552745826,-0.06121958479274826
0.5001267331282416,0.05108454980900884,0.0,0.3702745429248155,0.8800485273512076,297.4483328144818,0.003362992081953369,-0.80320084653556
0.5001267331282416,0.05108454980900884,1.0,0.35661978710102926,0.9990853438485698,297.4483328144818,0.0814485205722255,-0.11468867476802261
0.5001267331282416,0.05108454980900884,2.0,0.39094525059800467,0.9995282887842334,297.4483328144818,0.11308280119083529,-0.0843136983309166
0.9179074462887309,0.03635647154887367,3.0,0.43414746960904094,0.9976451863364567,481.74097755325784,0.10605933497488083,-0.18146954810515908
0.9179074462887309,0.03635647154887367,2.0,0.3675582303248904,0.9965647999919354,481.74097755325784,0.08181373059968544,-0.2236690960671984
0.9179074462887309,0.03635647154887367,0.0,0.3735945772734077,0.884837773721492,481.74097755325784,0.0029695776676423027,-1.014356670037002
0.9179074462887309,0.03635647154887367,1.0,0.4187878640803276,0.9939299474049604,481.74097755325784,0.06977513386476221,-0.3021550288014727
