alphalocalization,diffusion,diffusionsteps,distance,entropy,growthrate,moran,rsquared,slope
0.9819975853390851,0.08083959057274204,1.0,0.3847344923334786,0.9334635241812812,3060.337681552818,0.007293759767434478,0.878319650837711,-0.6962233849253522
0.9819975853390851,0.08083959057274204,2.0,0.38484736780470585,0.9651850941916585,3060.337681552818,0.013413973289053232,0.8882495226459203,-0.5533684591604926
0.9819975853390851,0.08083959057274204,2.0,0.3840263208782702,0.9632483592017512,3060.337681552818,0.014377587233294698,0.885714584650957,-0.560113363535577
0.9819975853390851,0.08083959057274204,1.0,0.3845517588325487,0.9341939994027393,3060.337681552818,0.008279456119597737,0.879605763524694,-0.6957000939269888
1.049910811868596,0.0068104657744640085,2.0,0.4093642862915234,0.8169955204872136,1654.1754927191796,0.004214112948497016,0.80319601604652,-0.9955216961105742
1.049910811868596,0.0068104657744640085,1.0,0.4066471404495874,0.794308651299872,1654.1754927191796,0.0035773269283584964,0.7230616384088911,-0.9322290918832039
1.049910811868596,0.0068104657744640085,1.0,0.40522315009682475,0.7936780325340627,1654.1754927191796,0.003634299886859046,0.7184150412924429,-0.9340634298791025
1.049910811868596,0.0068104657744640085,2.0,0.40893209345940973,0.8186752519659641,1654.1754927191796,0.004113932910061945,0.7741854320486218,-0.9833010133548655
1.049910811868596,0.0068104657744640085,2.0,0.40899125263121083,0.8175796104996392,1654.1754927191796,0.003879514043562094,0.7868576185625016,-0.9904052065163426
1.049910811868596,0.0068104657744640085,1.0,0.40778005722712113,0.793012941379333,1654.1754927191796,0.003458831314121204,0.7235745845650078,-0.9502183777505695
1.049910811868596,0.0068104657744640085,2.0,0.40871871680120925,0.8212660059079079,1654.1754927191796,0.004124085612393363,0.7741669551057324,-0.9751091735262859
1.049910811868596,0.0068104657744640085,1.0,0.40778738897288647,0.7945481858131243,1654.1754927191796,0.0037798869518608073,0.7382383502755014,-0.9299254356382686
1.049910811868596,0.0068104657744640085,1.0,0.4064097957866442,0.7911403451355687,1654.1754927191796,0.003512060680421702,0.7405694782356413,-0.9491482965264736
1.049910811868596,0.0068104657744640085,2.0,0.40778953704175974,0.8182297161140334,1654.1754927191796,0.00445843720870553,0.7803766712551958,-0.9923025889278642
1.049910811868596,0.0068104657744640085,2.0,0.4042738814542832,0.8194383984418979,1654.1754927191796,0.004749970486213119,0.7865148771272606,-0.9844140316691486
1.049910811868596,0.0068104657744640085,1.0,0.40791237156617327,0.7924055683181718,1654.1754927191796,0.003729720819823608,0.7257764750635907,-0.938627421936694
1.049910811868596,0.0068104657744640085,2.0,0.40828978015809453,0.8163134602256437,1654.1754927191796,0.004582781612253999,0.7962822211391438,-1.0036992550555952
1.049910811868596,0.0068104657744640085,1.0,0.406269384534321,0.791904914510416,1654.1754927191796,0.003370540140705353,0.724121984654216,-0.9531933516219094
1.049910811868596,0.0068104657744640085,2.0,0.40466435336010315,0.8198509722523071,1654.1754927191796,0.004016216527329882,0.7834430200100112,-0.9732901403861255
1.049910811868596,0.0068104657744640085,1.0,0.40790008881678635,0.7952655261914588,1654.1754927191796,0.003809431736629976,0.7206047082022925,-0.9478543777966718
1.049910811868596,0.0068104657744640085,2.0,0.40712065441473205,0.8178637410221128,1654.1754927191796,0.0040745967045977,0.7867232557827553,-0.9961351173819865
1.049910811868596,0.0068104657744640085,1.0,0.409136851967138,0.7946924575735537,1654.1754927191796,0.0035613776962956445,0.7105624075501102,-0.9333394153622533
1.049910811868596,0.0068104657744640085,2.0,0.4053910568604878,0.8201106600113278,1654.1754927191796,0.004014190813415534,0.7811795760780784,-0.9790722237730236
1.049910811868596,0.0068104657744640085,1.0,0.4065562626664514,0.7947337872291105,1654.1754927191796,0.003580983308827306,0.7213984111495736,-0.9194622423525982
